tour_id,title,overview
25,강남고속버스터미널 커튼혼수상가,"
                    안녕하세요! 강남터미널상가입니다. 경부선 4층에 위치한 터미널몰은 커튼제작 및 시공,침구제작,한복, 각종 원단등을 판매하는 홈패션전문상가입니다. 각종 커튼, 침구, 한복, 이불, 커튼부자재, 가공등이 필요하실때는  홈패션전문상가 강남터미널상가4층에 방문하시면, 편하고 다양한 제품들을 쉽게 얻으실 수 있습니다.터미널몰을 찾아주시는 고객분들의 편의와 함께 이용시 불편사항이 있으시다면 언제라도 강남터미널상가 상조회에 말씀하여 주시기 바랍니다.터미널몰을 사랑해주시는 고객분들께 항상 감사드리며, 고객감동을 위하여 최선을 다하겠습니다..감사합니다.
                "
26,강남목장,"
                    역삼동에 위치한 한우특수부위 전문점
                "
27,강남문화원,
30,강동문화원,
31,강동아트센터,"
                    강동아트센터는 명일근린공원에 자연 친화적으로 자리 잡고 있어 인근 주민들의 산책로이자 휴식공간이면서 공연예술을 사랑하시는 분들께 정서적인 안식처로, 기존의 문화예술 기관들이 밀집되어 있는 도심에서 한 걸음 벗어나 생활의 여유와 문화예술의 감동을 함께 느낄 수 있도록 계획된 공연장이다.
                "
33,강변스파랜드,
34,강북문화원,
35,강서면옥,
36,강서습지생태공원,"
                    방화대교 남쪽 끝에서 행주대교 남쪽 끝 사이 한강 둔치에 있는 생태공원
                "
37,강정희간장새우,
38,강호동백정 명동점,"
                    국내산 돼지고기와 최상급 수입육의 참맛을 느낄 수 있는 구이전문 브랜드
"
39,개봉유수지생태공원,
40,개성만두 궁,
41,개운사,"
                    대한불교 조계종 개운사절
                "
42,개화소프트,
43,개화옥 압구정점,"
                    유기농재료를 이용해 음식을 만드는 한식집. 놋쇠 불판에 육수를 부어가며 끓여 먹는 옛날식 불고기의 유행을 재점화시킨 식당. 유명 화가들의 작품이 걸려 있는 세련된 인테리어에서 현대적으로 재해석한 한식을 즐길 수 있다.
                "
44,구루지,
45,갤러리나우,
46,갤러리라메르,
47,갤러리룩스,
48,갤러리뤼미에르,
49,갤러리마노,
50,미즈갤러리,
51,갤러리빔,"
                    다양한 종류의 설치미술 기획전시 하는 곳
                "
52,사진창고,"
                    성수동에 위치한 갤러리카페 전문점
                "
53,갤러리서림,"
                    국내 중견 화가들의 작품을 위주로 하는 화랑,1983년 개관, 기획.초대전, 테마전 기획
                "
54,스케이프플러스,
56,갤러리시몬,"
                    현대미술의 다양한 흐름을 보여주는 전시공간
                "
57,갤러리아트링크,
58,아트사이드,"
                    1999년 개관한 복합문화공간 갤러리
                "
59,갤러리엠,
60,(주)우림에프엠지(겔러리어클락),
61,갤러리원,
62,인데코,"
                    각종 기획전시를 주관하는 인데코갤러리
                "
63,갤러리피치,
64,갤러리한스페이스,
65,갤러리현대,
66,갤러리엠,
68,갤러리카페3안,
69,갤러리 JJ,
70,갤러리도올,"
                    중진작가를 재조명하고 신진작가를 발굴하여 미술의 저변확대와 기반을 구축하는데 노력하고 있는 갤러리이다.
                "
71,갤러리미,
72,갤러리아백화점 WEST점,"
                    유명상품 총 출동,고객의 마음을 대변하는 백화점
                "
73,갤러리에이엠,
74,갤러리위,"
                    사전예약 필요
                "
75,갤러리정,
76,갤러리조선,
77,갤러리조은,
78,갤러리카페3안,
79,갯마을낙지전문점,
80,갯마을풍천장어,
81,아돈깍,
82,건국대학교 상허기념도서관,"
                    건국학원을 설립한 상허 유석창 선생을 기리기 위해 설립한 도서관
                "
83,건국대학교 박물관,
86,게방식당,
89,게스트하우스강남,
92,겸재정선미술관,
93,경국사,"
                    대한불교 조계종 경국사절
                "
95,경남관광호텔,
96,경동시장,"
                    서울 동대문에 위치한 국내 최대 참살이 전문시장
                "
97,경복궁,"
                    태조 4년에 창건된 조선 제일의 으뜸 궁궐로서 ""하늘이 내린 큰 복"" 이라는 뜻을 가진 왕궁
                "
98,경복궁,"
                    태조 4년에 창건된 조선 제일의 으뜸 궁궐로서 ""하늘이 내린 큰 복"" 이라는 뜻을 가진 왕궁
                "
104,경운동 민병옥 가옥,"
                    1930년대에 지은 것으로 보이는 개량한옥으로, 일제시대의 대표적인 건축가 박길용(1898∼1943)이 설계하였다.
                "
105,경의선책거리,"
                    312일 저자를 만날 수 있는 곳
                "
106,경인미술관,"
                    국내에서 유일하게 한옥의 전통가옥 형식을 지닌 미술관으로서 전통과 현대, 자연과 예술이 공존하는 문화공간
                "
109,경창시장,
110,경희궁,"
                    사적 제 271호로 조선을 개국한 태조 이성계가 살았던 곳으로 새문안 대궐 또는 서궐이라 불리다 광해군 8년에 경덕궁이라 하였으며, 영조 36년(1760)에 궁의 이름을 경희궁이라 개칭하였다.
                "
111,경희궁 숭정전,
112,경희궁 흥화문,"
                    조선 광해군 8년(1616)에 세운 경희궁의 정문
                "
113,경희궁공원,"
                    조선시대 이궁이였던 경희궁에 세워진 공원
                "
114,경희대학교 서울캠퍼스 자연사박물관,"
                    야생동식문들의 분류와 생태를 체계적으로 이해할 수 있는 곳
                "
115,경희대학교 서울캠퍼스 중앙박물관,"
                    고고역사 민속 중심의 제1종 종합박물관(문화관광부 등록 제193호)
                "
117,종로계림마늘닭 망원역점,
118,종로계림식당 가산디지털단지점,
120,계절밥상 코엑스몰점,"
                    산지 체절 식재를 이용한 메뉴를 제공하는 한식 전문 뷔페
                "
121,고궁 명동점,
122,고궁뜨락 카페,
123,고궁마실,
124,고궁의아침,
125,고궁호텔,
126,남도숯불고기창고,
129,고래불 역삼본점,"
                    동해바다의 신신한 식재료를 사용하여 특별하고 신선한 맛을 제공합니다. 고래불에서는 품격있는 맛과 함께 최고의 순간을 서비스합니다. 기업세미나, 결혼 피로연, 돌잔치, 회갑연등 단체모임을 편안하게 즐기실 수 있습니다.
                "
130,다빈치고래숲학교,
131,고려대학교 박물관,"
                    국내 대학박물관의 효시로서 역사, 고고, 민속, 미술에 이르는 다양한 소장품을 소장하고 있는 종합박물관
                "
132,고려삼계탕,"
                    여의도에서 만날수 있는 담백하고 깔끔한 삼계탕, 맛도 챙기고 건강도 챙기자!
                "
133,고려정,"
                    고소하고 맛있는 차돌박이를 맛볼 수 있는 곳
                "
134,고메홈,"
                    전통 약선한정식 전문점
                "
135,고바우,
136,고봉삼계탕,
137,강원도고성막국수,"
                    막국수 전문점
                "
138,강남꽃도매상가,
141,고요남 명동점,
142,고운님,
144,고인돌,
145,고척스카이돔,
146,고척근린공원,
149,쥬씨 강남고속터미널점,"
                    신선하고 맛있는 주스를 합리적인 가격으로 즐길 수 있는 생과일주스 전문점
                "
150,고하송진우선생동상,
151,나살던고향,"
                    점심에는 점심식사를 야간에는 따뜻한 집에 내려와서 한잔 할 수 있는 분위기를 느낄수 있는 곳입니다. 정겨운 나무냄새와 함께 오늘한번 취해보는게 어떨까요
                "
152,고향풍천장어,
153,골든불,
154,곰국시집 명동점,"
                    담백하고 부드러운 고기와 육수가 얼큰한 국수를 맛볼 수 있는 곳
                "
155,곰국시집 명동점,"
                    담백하고 부드러운 고기와 육수가 얼큰한 국수를 맛볼 수 있는 곳
                "
157,곰바위,
158,공덕시장족발골목,
159,공방시와저,
160,공평도시유적전시관,
161,대한불교천태종 관문사,"
                    대한불교 천태종 관문사절
                "
162,관세박물관,
163,관악웨딩문화원,
164,관악산,
166,생태예술공원,
167,관악산호수공원,
168,관악산공원 야외식물원,
169,관음사,"
                    대한불교 조계종 관음사절
                "
171,서울시민안전체험관 광나루안전체험관,
172,광명수산 가산점,
173,광양불고기,
174,광양불고기본가,"
                    광양 사람이 직접 하는 대치동의 광양불고기
                "
175,광장시장,
176,모송주단,"
                    특별한 날을 위한 명품한복, 결혼, 맞춤한복.모송인 여러분 안녕하세요.온라인상에서 고객 여러분을 만나게 되어 반갑습니다.모송주단은 2대가 함께 한복 제작에 참여하고 있습니다.어머님 세대와 젊은 세대의 취향을 각각 반영하여고객님들께 최상의 만족을 드리는 한복 전문점입니다.전문 컬러리스트의 맞춤 배색, 감각적인 디자인.30년 바느질 장인의 한땀 한땀 정성을 다한개성있고 품위 있는 한복을모송주단에서 직접 만나 보실 수 있습니다.감사합니다.모송주단 드림.* 종로5가역 8번출구와 9번출구 사이에 위치한 제일은행 옆 유료주차장을 이용하시면 됩니다.* 주차 후 9번출구 앞 광장시장 입구를 통해 매장으로 오시면 됩니다.종로5가는 도로사정이 혼잡할 수 있으니 대중교통을 이용하시는 편이 좋습니다.
                "
177,광장시장 한복문화체험관,
178,광진교8번가,"
                    전세계적으로 3개밖에 존재하지 않는 교각하부 전망대
                "
179,광진문화원,"
                    문화예술분야와 실생활에 맞는 문화생활을 즐길 수 있는 곳
                "
180,광화문,"
                    1395년에 세워진 경복궁의 정문
                "
181,세종클럽,
182,광화문광장,"
                    광화문에서 세종로사거리 및 청계광장에 이르는 중앙에 폭 34m, 길이740m의 광장
                "
183,광화문아트홀,
184,광화문한옥집,"
                    민속주점
                "
185,광흥당,
186,광희문,"
                    조선 태조(朝鮮太祖) 5년(1396)에 건립한 서울성곽의 8문중의 하나, 사적 제10호
                "
187,교대갈비집 세종문화회관점,
189,교대이층집 시청점,
190,구서울대학교 본관,"
                    일제시대인 1931년에 준공된 옛 경성제국대학의 본관
                "
191,구공업전습소 본관,"
                    이 건물은 융희원년(1907)에 착공하여 1908년에 준공된 공업전습소 본관
                "
192,중앙유통단지,
193,구로공단 노동자생활체험관,
194,삼성기계공구,
195,구로문화원,
196,구로시장,"
                    넉넉한 인심만큼 흥겨운 장터, 구로시장
                "
197,구로아트밸리 예술극장,
198,구룡산,
199,허준근린공원,"
                    허준선생이 관직에서 물러나 그 유명한 동의보감을 저술한 곳
                "
201,황해도구월산,
202,구의아리수정수센터앞 대여소,
203,구정만두칼국수,
205,국립4.19민주묘지,"
                    삼각산(북한산) 기슭의 국립 4.19 묘지는 1960년 4.19 혁명 때에 희생된 224분의 합동 분묘로서,이들을 기리는 기념탑이 세워져 있고, 기념탑 중앙에는 의롭게 죽어간 이들을 기리는 탑문이 새겨져 있다.
                "
206,국립고궁박물관,"
                    1992년 조선 왕실 유물의 체계적인 관리를 위해 문화재청 소속기관으로 설립되어 잊혀져 가던 궁중 문화를 알리는 데 중추적인 역할을 담당하는 곳이다. 교과서 속 왕실유물 -> 초등학교 고학년을 대상으로 한 상설전시실 해설 프로그램으로 자칫 딱딱하고 지루할 수 있는 역사와 전통문화에 관하여 초등학교 교과서에 나오는 조선 왕실 유물을 중심으로 설명한다.
                "
207,한라산국립공원 산악박물관,
208,국립국악박물관,"
                    우리의 음악 문화를 몸으로 느낄 수 있는 국악 전문 박물관
                "
209,국립국악원,"
                    국악의 전통 계승과 발전을 위해서 건립
                "
210,국립극장,"
                    1950년 세워진 아시아 최초의 국립극장
                "
211,국립민속박물관 어린이박물관,"
                    행복한 꿈이 있는 아름다운 어린이 세상
                "
212,국립서울현충원,"
                    국가나 민족을 위해 목숨을 바친 영령들이 안장되어 있는 국립묘지.
                "
213,국립어린이과학관,
214,국립중앙도서관,"
                    우리나라를 대표하는 도서관, 국립중앙도서관
                "
215,국립중앙박물관,"
                    국립중앙박물관은 우리 미술과 문화의 정수를 보여주는 곳입니다. 이곳에서는 구석기시대의 손도끼에서부터 고려시대의 청자, 조선시대의 회화, 근대의 사진들에 이르기까지 우리나라의 역사와 삶, 그리고 예술이 한 곳에 모여 있습니다. 우리 박물관에서는 박물관 체험을 더 편안하고 재미있게 하기 위해 다양한 주제의 전시를 기획하고 있고, 6개 국어의 관람자 해설사들이 대기해 있으며, 어린이 박물관이나 교육 프로그램의 진행 뿐 아니라 작품이나 유물에 대한 정보 찾기도 쉽게 접근할 수 있도록 노력하고 있습니다. 물품보관소나 휴게 공간 등도 새로 정비해 쾌적한 관람 공간을 만들고자 애쓰고 있습니다. 뿐만 아니라 극장 ‘용’에서는 항상 흥미로운 공연이 준비되고 있으며 박물관 주변에는 수목이 우거진 공원이 있어 산책하기도 좋습니다.
                "
216,국립중앙박물관 어린이박물관,"
                    체험과 놀이를 통해 어린이들이 눈으로 보고, 손으로 만지며 느낄 수 있는 체험식 박물관
                "
217,국립한글박물관,
218,국립현대미술관 덕수궁관,"
                    우리나라 근대미술의 형성과 전개과정을 체계화하여 근대미술에 나타난 미의식과 역사관을 정립함으로써 궁극적으로 우리 민족의 문화적 정체성을 구현하기 위한 목적으로 설립된 미술관
                "
219,국립현대미술관 서울관,"
                    도심 속 미술관을 표방하며 개관한 삼청동길을 대표하는 문화 공간이다.
                "
220,국시명가,
221,밥보다국시,
222,국제갤러리,"
                    세계적으로 유명한 현대미술 작가의 작품과 그 흐름을 접하고 감상할 수 있는 곳
                "
223,국제선센터,"
                    1700년의 역사를 지닌 한국불교의 전통과 문화, 특히 간화선을 전 세계에 알리기 위해 건립된 템플스테이센터.
                "
225,국제 자수원 3호점,
226,국제청소년센터 드림텔,
227,국화정원,
228,국회의사당 헌정기념관(휴관중),"
                    헌정기념관은 1998년 5월 29일 국회개원 50주년 기념사업의 일환으로 건립, 개관하여 국민에게 개방해오고 있다.
                "
229,국회의사당,"
                    여성가족위원회,국회사무처,통일외교통상위원회,법제사법위원회,보건복지위원회,문화관광위원회,국방위원회
                "
230,굿모닝시티,
231,궁가는여우,
232,궁나라냉면묵밥,"
                    메밀묵 대신 직접 쑨 도토리묵을 사용하는 냉면,묵밥 전문점
                "
233,궁동저수지생태공원,
234,그날의우리샵,
235,그대와인,
236,그란구스또,
237,그랜드머큐어 앰배서더호텔앤레지던스 서울용산,
238,그랜드워커힐서울,
240,그랜드 인터컨티넨탈 서울 파르나스,
241,그랜드하얏트 서울,"
                    서울 남산에 위치한 그랜드 하얏트 서울호텔은 도심 속의 특1급 리조트 호텔로, 세심한 서비스와 더불어 편안하고 안락한 경험을 제공한다.
                "
242,그랜드컨벤션센터,
244,그릭조이,
246,그린치킨닥터 외대본점,"
                    닭고기로 만든 스테이크를 맛볼 수 있는 곳
                "
247,그린파크모텔,
248,그릴에이치,
250,극락사,"
                    1968년 4월 10일 중랑구 망우동에 건립된 전통사찰
                "
251,근현대사기념관,
252,금강수림,"
                    정갈하고 깔끔한 해물요리 전문점
                "
254,금강제화 영등포본점,
255,금강제화 논현사옥,
256,금강제화 종로점,
257,금나래아트홀,"
                    약 560석 객석규모로 연주회, 뮤지컬, 연극 등 다양한 장르를 소화할 수 있는 다목적 공연장 및 미술전, 사진전, 체험전, 공예작품 등의 갤러리가 운영되고 있습니다.
                "
258,금동화로숯불구이,"
                    안녕하세요 금동화로입니다.다양한 점심메뉴와 맛있는 고기류 까지 금동화로에 오셔서 맛보고 가세요.-------------------------------------------------사장님이 추천하는 점심메뉴! 김치말이국수!  시원한 김치말이 국수 드시고 가세요!더운 여름에 어울리는 얼음동동 김치말이국수 입니다.
                "
259,금룡부동산,
260,금선사,"
                    여말 선초의 고승이며,조선태조 이성계의 왕사이신 무학 자초대사께서 조선왕조의 도읍을 정하고자 서울의 진산인 삼각산을 살피던 중,지금의 금선사터에 삼각산 정기가 서려있음을 보고 절을 세우게 되었다.
                "
261,금성관나주곰탕,
262,금왕돈까스앤치킨,
263,금용문,"
                    금용문은 프리미엄 차이니스 레스토랑을 표방하며 맛은 물론 인테리어부터 식기까지 중식을 즐기기에 최적입니다. 중국 전통 자기와 내부 전경은 과거 중국을 그대로 담아왔습니다. 대표 메뉴인 ‘황제금용 전가복’은 중국에서 제작된 거대한 금용 기물을 써서 웅장함과 품위를 높여주는 인기있는 시그니처 메뉴입니다. 또한 최고의 주방장이 선보인는 수제 프리미엄 딤섬 또한 맛보실 수 있습니다. 총 122석으로 룸 6개로 접대나 회의 장소, 상견례나 데이트 장소로 많이 이용되고 있습니다.
                "
264,금천구립가산도서관,"
                    2007년 3월 개관
                "
265,금천구립금나래도서관,
266,금천구립독산도서관,
267,금천문화원,"
                    금천의 고유문화를 개발하고 보존하며 전승하기 위해 지방문화원 진흥법에 의해 설립된 기관
                "
268,금천예술공장,"
                    금천구 독산동 인쇄공장을 리모델링한 금천예술공장은 글로벌 미학과 로컬의 지역성을 실험하는 국제 장기 레지던스이자 아트팩토리형 스튜디오를 지향하는 신개념 예술공장이다.
                "
269,금천예술공장,"
                    금천구 독산동 인쇄공장을 리모델링한 금천예술공장은 글로벌 미학과 로컬의 지역성을 실험하는 국제 장기 레지던스이자 아트팩토리형 스튜디오를 지향하는 신개념 예술공장이다.
                "
270,금호미술관,"
                    1996년 개관한 금호미술관은 금호문화재단에서 역량 있는 미술가들의 발전을 돕기 위해 설립한 갤러리이다.
                "
271,금호아트홀연세,
272,일본군'위안부'기억의터,
273,기와집사천요리,
274,긱라이브하우스,
275,길동생태공원,"
                    시민들에게 건강한 생태공간을 제공하고 환경의 중요성을 일깨워 주기 위한 공간
                "
276,길복정,
277,길상사,"
                    대한불교 조계종 길상사절
                "
278,김가네설렁탕,
279,김광분의 풀향기손칼국수,"
                    16년간의 노하우로 만들어내는 전통 칼국수를 맛볼 수 있는 손칼국수 전문점입니다. 기계가 아닌손으로 반죽하여 더욱 쫄깃한 맛을 즐길 수 있습니다. 해물을 넣고 우려낸 육수로 그 깊은 맛이 더합니다.
                "
280,김달진 미술자료박물관,
281,연세대학교 김대중도서관,"
                    대한민국 제15대 대통령이며 노벨평화상을 수상한 김대중 전 대통령이
도서관 건물과 1만 6,000여 건의 자료, 1만여 권의 장서 그리고 노벨평화상 상금을
연세대학교에 기증한 뜻과 연세대학교의 건학 이념을 바탕으로 설립
                "
282,김리아갤러리,
283,김밥나라,
285,김종영미술관,
288,김치게스트하우스,"
                    안녕하세요. 
김치게스트하우스의 홈페이지에 방문해주셔서 감사합니다. 
서울시 종로구 필운동에 위치한 김치게스트하우스는 지하철 3호선 경복궁역에서 도보 3분거리, 공항버스 정류장에서 도보 3분 거리로 편리한 교통을 자랑합니다. 
주변에 경복궁, 광화문, 명동, 북악산, 청와대 등 관광 명소가 가깝습니다. 
전통 한옥식 게스트하우스로 한옥의 전통적인 분위기와 편리함을 동시에 느낄 수 있으며 김치 담그기, 한식 만들기와 같은 체험 프로그램도 제공합니다. 
한국의 정취를 느낄 수 있는 김치게스트하우스에서 한 층 더 깊은 여행의 추억을 만드시길 바랍니다.

* 김치한옥게스트하우스 신규오픈
- 종로구 자하문로 5가길 11
- 방두개, 독채한옥, 욕실두개, 주방, 거실
                "
289,김현주갤러리,
290,깃대봉냉면 창신본점,"
                    40년 이상 전통 냉면 전문점
                "
291,까델루뽀,"
                    운치 있는 한옥에서 여유롭게 즐기는 맛있는 파스타와 스테이크는 여름 더위에 지친 심신을 달래준다. 한옥이지만 세련된 인테리어의 까델루포는 서촌의 현대적 매력을 고스란히 지니고 있다.
                "
292,리치몬트코리아까르띠에메종 청담,
294,카페오렌지,
295,꼴라주,
296,꼼데가르송,"
                    한남동 제일기획 빌딩에서 지하철 6호선 한강진역으로 이어지는 640여m 일대를 일컫는 패션의거리
                "
297,꽃새우영번지 역삼점,
298,꿈의숲아트센터,
299,나나랜드(nanaland),
300,나능이 본점,
301,나루게스트하우스,
302,나루아트센터,"
                    광진문화예술회관 내에 위치한 나루아트센터는 다양하고 수준높은 공연
                "
304,오목공원 나무마을,
305,나비호스텔,
306,나석주열사의상,
307,비지비미디호텔 강서점,
308,나이프갤러리,
309,나인트리호텔 명동점,"
                    호텔 전문기업 파르나스호텔㈜에서 선보이는 비즈니스 호텔
                "
310,나주곰탕&오우돈,
311,작곡가나화랑선생 생가,
312,낙산가든,"
                    자체적으로 개발한 천연 감미료 독특한 조미료로 양념한 갈비 숯불로 구운 불고기를 맛볼 수 있는 곳
                "
313,낙산공원,"
                    낙산의 자연환경과 역사적 문화환경을 복원함으로써 서울시민들에게 쾌적한 공원 경관을 제공하고, 자연 탐방을 통해 역사와 문화 교육의 장을 제공할 목적으로 조성된 근린공원
                "
314,낙서파전,"
                    파전 골목에서 가장 작은 문과 벽에 쓰여진 낙서들이 인상적인 파전집
                "
315,낙선재,"
                    낙선재는 남한산성 어귀에 있는 영양식 전문점이다.
                "
316,낙원악기상가,"
                    악기 도소매, 수리
                "
317,낙원떡방,
319,낙원동아구찜거리,
320,낙원빈대떡,
321,낙지왕국 종로직영점,
322,낙지한마당,
323,난장캠프 가로수길점,"
                    가로수길 근처의 2층 단독주택을 개조해 캠핑장처럼 꾸민 난장캠프는 캠핑 차양으로 휴양지처럼 꾸민 정원과 자갈과 인조 잔디, 나무 바닥으로 아늑하게 만든 실내에서 캠핑 요리를 맛볼 수 있는 곳이다.
                "
325,남경장호텔,
326,남구로시장,"
                    오랜 전통과 신뢰가 있는 우리것
                "
327,남대문갈치조림골목,"
                    좁디좁은 골목길에 그 안에 쭈욱 들어선 갈치조림집
                "
328,메사빌딩 주차장,
329,남대문문구상가,
330,경수가세,
331,신흥안경도매상가,
332,남대문악세사리상가,
333,장칼국수&족발 남대문점,
334,남대문중앙상가,
335,남대문중앙상가,
336,남대문시장,"
                    다양한 상품을 취급하는 전통시장으로, 이색적인 풍경으로 세계속의 관광명소로 자리잡은 곳
                "
338,남도분식 서촌점,"
                    분식이라는 간판을 걸었지만 한 끼 식사를 해결할 수 있는 밥집에 가깝다. 만둣국 국물이 담백하다. 튀긴 새우·오징어를 상추에 싸서 양념장과 함께 먹는 '상추튀김'은 독특한 간식거리이다. 남도분식은 한끼 해결하기에도, 간식으로 간단히 먹기에도 충분한 맛집이다.
                "
339,남문토방,"
                    유황오리훈제 & 추어탕전문점
                "
340,남산야외식물원 주차장,
341,남산케이블카,
342,남산팔각정,"
                    남산정상에 세워져 있어 서울시가 눈아래 펼쳐지는 정자
                "
343,남산게스트하우스,
344,남산골산채집,"
                    화학조미료를 쓰지 않으면서, 정성어린 서비스, 깔끔한 인테리어로 서울의 대표적인 이야기가 있는 웰빙 음식점
                "
345,남산골한옥마을,"
                    전통 가옥의 아름다운 모습 및 전통혼례와 민속놀이등 다양한 행사로 관광객 및 가족단위 나들이 발걸음이 끊이지 않는 곳
                "
346,남산공원,
347,남산생고기집,
348,남산서울타워,
349,(주)남산서울타워한복문화체험관,
350,남산스퀘어카페테리아,
351,서울문화재단 남산예술센터,
352,남산게스트하우스,
353,남원집,
355,남원황토추어탕 본점,"
                    황토, 감초, 깻묵, 당귀 등의 한약재를 이용한 추어탕 전문점
                "
356,남해굴국밥,
358,내원사,
359,너비집,
360,네이처리퍼블릭 명동월드점,"
                    청정 자연에서 찾은 뷰티 에너지를 통해 건강함과 즐거움을 주는 자연주의 브랜드
                "
361,노독일처,
362,노들섬,
363,노랑저고리 강남점,"
                    어른들을 모시고 식사 하기에 좋은 집
                "
364,노량진수산물도매시장,"
                    1927년에 지금의 서울역옆 의주로에서 태동하여 79년의 긴 역사를 자랑하는 우리나라 내륙지 최대의 수산물 전문 도소매시장
                "
365,노보텔 앰배서더 서울 강남,"
                    1993년 9월 개관한 호텔 노보텔 앰배서더 강남은 프랑스풍 특급 호텔로 전세계 400여 개의 노보텔 체인 중 하나로 세계적인 브랜드에 걸맞은 고품격 서비스와 시설을 자랑하고 있다.
                "
366,노보텔앰배서더 서울 독산,"
                    프랑스풍 호텔로 지역적인 특징에 맞는 첨단설계로 편안한 분위기, 보다 경제적인 가격과 국제적인 감각의 서비스로 고객들에게 색다른 만족을 제공하고 있습니다.
                "
367,노블레스관광호텔,
368,노스비치,"
                    창립28주년(2015년 기준)의 역사를 가진 가죽 모피 전문 회사로최고급의 모피와 가죽을 취급하며, 제작과 판매 전문업체로 해외에서 더욱 유명한 브랜드.
                "
369,노원문화예술회관,"
                    예술적 완성도가 높은 다양한 장르의 공연을 통해 주민들의 문화수준을 향상하고, 뒤 돌아볼 여유없이 바쁘게 생활하는 일상에서 벗어나 조금은 삶의 여유를 줄 수 있는 곳
                "
370,노원문화원,
371,노천파전,"
                    경희대 파전골목에서 분위기좋고, 맛으로 승부하는 파전집
                "
372,노화랑,
373,녹사평역 지하예술정원,
374,논현가구거리,"
                    1970년 부터 가구거리로 형성되어 현재 70여 점포가 성업중이며 가구문화를 창조하고 선도하는 가구거리
                "
375,논현쭈꾸미 본점,"
                    빨갛게 양념한 곰장어와 주꾸미 구이를 전문으로 하는 곳입니다. 뜨거운 숯불에서 구워낸 쫄깃한 주꾸미에 매콤한 양념이 더해져 입맛을 당깁니다. 함께 나오는 계란탕으로 매운 혀를 달래고, 마무리는 고소한 알밥으로 즐거운 식사 되세요.
                "
376,놀부보쌈 을지로6가점,"
                    오랜 노하우와 정성이 담긴 직화족발과 부드러운 보쌈을 맛볼 수 있는 보쌈전문점
                "
377,놀부부대찌개 명동점,"
                    다양한 철판구이를 함께 맛볼 수 있는 부대찌개 전문점
                "
378,놀이똥산,"
                    ""똥""과 관련된 다양한 에피소드를 담고 있는 국내 최초 똥테마파크.
                "
379,누들스,"
                    깔끔한 쌀국수의 맛을 느낄 수 있는 곳
                "
