tour_id,title,overview
3150,호텔 파크우드,"
                    인천국제공항에서 5분거리의 깨끗하고 편안한 쉼터. 호텔 파크우드는 공항 터미널까지 약 5분 거리에 위치하고 있으며,고객의 보다 나은 오시는 길 편의를 위해서 무료픽업차량이 대기중입니다.호텔 파크우드는 인천국제공항에서 불과 5분거리의 내외국인을 위한 환승객전용 호텔입니다.  대한민국의 최대관문인 인천국제공항에서 차량으로 5분거리 위치. (셔틀차량운행)무의도와 실미도를 머금은 인천 앞바다에 펼쳐진 해안가에서 도보로 3분거리 위치.객실 발코니로 보이는 웅장한 인천공항의 위용과 노을지는 석양의 바다를 감상할 수 있는 객실.문의전화는 언제든지 환영합니다. 감사합니다.
                "
3151,호텔라르시티,
3152,호텔러브스업 2호점,
3153,호텔미2,
3154,호텔부티앤,
3155,호텔아마레,
3156,호텔야자 부평역점,
3157,호텔월,
3159,위드모텔,
3160,호텔큐브,"
                    비즈니스 여행과 레저 여행을 모두 겸비한 호텔
                "
3161,홀리데이인 인천송도,
3162,홍예문,"
                    일본 공병대가 1906년 착공하여 1908년에 준공한 문이다
                "
3163,화도진공원,
3165,화도진지,"
                    시지정기념물 2호로 지정
                "
3167,황금노을펜션,"
                    손에 잡힐 듯 가까운 바다와 테라스 낙조풍경이 아주 좋은 곳
                "
3168,황어장터 삼일만세운동기념관,"
                    황어장터에서 일어난 3.1운동에서 희생된 넉을 추모하는 공원
                "
3169,황제삼계탕,
3170,풍천황토민물장어,"
                    100% 토종 국내산 민물장어 전문점.
                "
3171,황토옛집,"
                    토속적인 음식을 먹을 수 있는 맛집
                "
3172,황해냉면,
3173,후애돈대,
3175,흥륜사,
3176,희래등,
3177,구 일본제58은행 인천지점,
3178,인천국제공항 제1여객터미널 환승호텔,
3179,BMW드라이빙센터,
3180,Better게스트하우스,
3181,CK뉴욕바닷가재 계양점,
3182,K모텔,
3185,비스타워커힐 서울,
3197,가나,
3198,가남지,"
                    동남아 특유의 향신료를 사용한 요리가 색다른 퓨전 베트남 요리 전문점입니다. 육수, 고기 또는 해물, 숙주나물, 파 등을 넣어 먹는 쌀국수가 대표적인 메뉴입니다. 고기, 새우, 피망 등을 넣어 볶은 밥을 파인애플 속을 빼고 넣어 익힌 파인 애플 볶음밥과 철판에 각종 야채와 견과류를 넣어 볶은 철판쌀국수도 인기있는 메뉴입니다. 돈까스쌀국수, 코코넛해물커리, 케슈넛양념치킨 등의 퓨전 메뉴들도 별미입니다.
                "
3199,고향의맛 가마솥개장집,
3200,비래근린공원,
3201,갈밭식당,
3202,갑부본가 유성점,
3203,횡성호수길,
3204,강남면옥 광명점,
3206,강태분할머니묵집,"
                    1950년대부터 50여 년 간 도토리묵, 메밀묵을 만들어 온 집
                "
3207,개천식당,"
                    손으로 직접 빚어 만든 함경도 이북식 만두로 70여 년간 운영해 온 만두 전문 한식당. 중앙시장 비좁은 골목길 안에 있는 식당으로 전날부터 끓여 둔 사골 육수를 다시 영업 당일 새벽부터 오픈시간까지 푹 고아 준비하며 쇠고기 편육과 당면이 들어가 있어 마치 갈비탕을 즐기는 느낌입니다.
                "
3208,갤러리아백화점 타임월드점,"
                    유명상품 총 출동,고객의 마음을 대변하는 백화점
                "
3209,갯벌바지락칼국수,
3210,거저울곤드레돌솥밥전문점,
3211,경동오징어국수,"
                    1979년에 오픈하여 30여년 이상의 오래된 전통이 있는 한식당입니다. 국수, 오징어, 야채, 두부, 파, 쑥갓 등과 함께 육수와 양념을 넣어 요리한 오징어국수가 대표메뉴입니다. 매콤한 양념을 발라 연탄불에 구운 족발양념구이도 별미입니다.
                "
3212,대왕산삼백숙,
3213,한방삼계탕,
3214,고향산천콩나물국밥,
3215,명호공주얼큰이칼국수쭈꾸미 인천연수직영점,
3216,찬빛광장,
3217,광천식당,
3218,광천식당,
3219,구미회집,
3220,구봉산,
3221,한국 기초과학지원연구원 국가핵융합연구소,
3222,국립대전숲체원,
3223,보훈둘레길,
3224,국립중앙과학관,
3226,귀빈돌솥밥,
3227,귀빈돌솥밥,
3228,대청공원,
3229,금광식당,
3230,금성삼계탕,"
                    육질 좋고 영양가 있는 삼계탕을 즐길 수 있는 곳입니다. 이미 아실만한 분들은 다 한번씩 드셔보신 금성삼계탕입니다. 변함없는 맛과 자만하지 않는 서비스를 제공하기 위해 최선을 다하겠습니다.
                "
3231,기시맹,
3232,길상하이퍼마트,
3233,김가네손칼국수,
3234,김정선생묘소일원,"
                    조선 중종 때 형조판서 겸 예문관 제학을 지낸 김정 선생의 위패가 모셔져 있는 건물
                "
3235,김화식당,"
                    칼국수,선지국밥 전문
                "
3236,까펠라모텔,
3237,껌뻑밀냉면,
3238,꽁뚜,
3239,꽃돼지하우스,
3240,우암사적공원,"
                    숲이 우거진 야산 기슭의 골짜기에 자리 잡고 있는 공원
                "
3241,내담씨앤씨 서울지사,"
                    컴퓨터프로그래밍, 정보서비스업
                "
3242,내원사,"
                    세상사의 번뇌와 속세의 때를 맑게 정화해주는 사찰
                "
3243,녹원간장게장,
3244,논뚜렁 추어칼국수추어탕,"
                    추어탕, 추어칼국수, 튀김 등 다양한 미꾸라지 요리를 맛볼 수 있는 한식당으로 국내산 미꾸라지를 삶아 체에 걸러낸 후, 육수와 양념, 시래기와 야채 등을 넣어 끓인 추어탕과 추어칼국수가 대표 메뉴입니다. 추어 튀김과 닭볶음탕도 인기 메뉴입니다.
                "
3246,다솜차반,"
                    저희 업소는 제철 건강음식을 고객님들을 사랑하는 마음과 정성으로 차려 낼 것을 약속 드립니다.
                "
3247,단재신채호선생 생가지,
3249,대덕문화원,"
                    대전전통문화의 맥을 이어가고 있는 곳
                "
3250,대동하늘공원,
3251,대복식당,
3253,대성관,
3254,대원칼국수,"
                    25년간에 노하우에 결정체로 칼국수 만두 콩국수 전문점임니다
                "
3255,가수원도서관,
3256,갈마도서관,"
                    움직이는 도서관을 운영하고 있는 도서관
                "
3257,계족산성,"
                    계족산(해발420m) 정상에서 능선을 따라 축조된 테뫼식 산성
                "
3258,대전동구문화원,"
                    한밭의 뿌리 동구 지역문화창달을 위해 노력하는 문화원
                "
3259,대전서구문화원 아트홀,
3260,대전중구문화원,
3261,중리전통시장,
3262,신중앙시장,
3263,태평시장,
3264,동춘당역사공원,"
                    산림자연환경과 동춘당 앞 일대를 적절히 조화있게 조성한 공원
                "
3265,MBC 대전문화방송,
3266,대전갈비집,"
                    매장 안에서 세월의 흔적을 느낄 수 있는 30년 이상 전통의 돼지갈비 전문점 입니다. 대표메뉴로는 등심, 돼지갈비, 주물럭, 냉면 등이 있으며, 갈비대가 붙어 있는 두툼한 돼지갈비가 인기 메뉴입니다.
                "
3267,대전교통문화연수원,
3269,대전대학교 박물관,"
                    학생들의 문화유산에 대한 교육의 장이 마련된 곳
                "
3270,대전선사박물관,
3271,대전시립미술관,"
                    예술과 더불어 아름다워지는 공간
                "
3272,대전시립박물관,
3273,대전시민천문대,
3274,대전어린이회관,
3275,엑스포과학공원,"
                    대전엑스포93 행사 폐막 후 첨단기술과 과학기술에 대한 국민적인 인식을 높이는 교육의 장으로 조성된 공원
                "
3276,대전역가락국수,
3277,대전예술의전당,
3278,대전오월드,
3279,유성도서관,"
                    누구나 균등한 기회로 지식과 정보를 제공하는 지역주민들의 정보문화사랑방
                "
3281,성심당 DCC점,
3282,엑스포과학공원 통일관,
3284,대전학생교육문화원,"
                    생활속의 학생문화시설, 대전 학생교육문화원
                "
3285,한밭도서관,"
                    인생을 바꾸는 책 한 권, 나를 바꾸는 도서관.정보화교육
                "
3286,현대갤러리,"
                    참신한 작가들의 다양한 작품들을 소개 및 전시하는 곳
                "
3287,한국수자원공사 대청댐물문화관,
3288,대청마루 옥순네추어칼국수,
3289,대청호,
3290,대흥동문화예술의거리,
3291,밥상차려주는집,"
                    제철식재료를 공수하여 쉐프의 비법으로 정성껏 조리합니다. 한식 명장의 비법이 담긴 정성 가득 한정식 건강밥상을 드셔보세요.
                "
3292,도산서원,"
                    퇴계 이황 선생이 도산서당을 짓고 유생을 교육하며 학문을 쌓던 곳
                "
3293,도안동 감나무집 용인점,
3294,돈돌이생막창 자양점,
3295,돈스킹샐러드뷔페,
3296,동서회관,
3297,동신수산,"
                    활어회 전문 횟집
                "
3298,동해원,
3299,둔산선사유적지,"
                    둔산선사유적은 1991년 3월 18일자 충청일보에 의해 보도됨으로써 세상에 알려진 곳이다. 발굴은 충남대학교..
                "
3300,둔산전자타운,
3301,등대민물매운탕,
3302,디엠프레스호텔,
3303,뚝방칼국수,
3304,띠울석갈비,
3305,띠울참숯석갈비 유성직영점,
3306,라온컨벤션호텔,
3307,레전드호텔,
3308,롯데시티호텔 대전,"
                    아름다운 갑천의 전경과 어우러진 현대화된 시설이 있는 비지니스호텔
                "
3309,리엔춘,
3310,리원,
3311,만나정육점,
3312,만수불고기,
3314,만인산자연휴양림,
3315,만인산식당,
3316,만인산푸른학습원,
3317,맛존매콤닭불고기,
3319,명랑식당,
3320,명옥현삼대진곰탕,
3321,모밥,
3322,목련관,
3323,해밀,
3324,무수천하마을,
3325,무지개한정식,"
                    한정식 전문점으로 전통 소품으로 장식한 향토적인 느낌을 살린 별실이 여러개 준비 되어 있습니다. 그래서 인근에서 상견례나 모임을 위해 자주 찾아주시며,가격대별로 메뉴가 준비되어 있어 행사에 맞게 골라 드실 수 있습니다.
                "
3326,묵은지찌개에빠지다,
3327,문충사,"
                    일제에 의해 강제로 체결된 을사조약과 한일합방을 통탄해하며 자결한 송병선과 송병순 형제의 위패와 영정을 모시고 제사 드리는 사당
                "
3328,미소본가스마일칼국수,"
                    손으로 직접 밀어 만든 면발로 요리한 유명한 칼국수 전문 분식집입니다. 주방을 통유리로 만들어 직접 손으로 만드는 모습도 볼 수 있어 믿음과 신뢰가는 음식점입니다.
                "
3329,미스터왕 태평점,"
                    중국 정통요리에 퓨전을 더한 중화요리전문점
                "
3330,밀밭 손칼국수,
3331,바다황제,
3332,박가네,
3333,박팽년선생유허비,
3334,반석한우촌,
3335,1984반찬식당,
3336,국제지식재산연수원 발명교육센터 창의발명체험관,
3337,후루룩손칼국수,
3338,백골산성,
3339,백마강참숯민물장어,
3340,백천집식당,
3341,법동석장승,
3342,베니키아호텔대림,"
                    합리적인 가격으로 편안한 쉼터를 제공하는 한국형 비즈니스호텔급 체인브랜드
                "
3343,별난집,
3344,별뜨는집,
3345,별천지식당,
3347,보문산마애여래좌상,
3348,복록수,
3349,복전암,
3350,본가칼국수닭한마리,
3351,봉소루,"
                    조선 인조때 학자이면서 교육자인 남분봉(1607∼1674)이 학문을 가르치던 서재
                "
3352,부뚜막두부마을,
3353,부추해물칼국수,"
                    부추향이 솔솔 나는 쫀득한 면발이 일품인 칼국수 전문점
                "
3354,비래사,"
                    대한불교 조계종 비래사절
                "
3355,비빔가,
3356,뿌리공원,"
                    도심속의 자연공원
                "
3358,사리원면옥,
3359,사리원 본점,"
                    60년 전통을 4대때 이어온 사리원은 엄선된 식자재를 바탕으로 변함없는 맛과역사를 지켜오고있는 맛집이다.
                "
3360,사우당종택,
3361,산과들애,
3362,살루떼,
3363,삼매당,
3364,삼부자부대찌개,
3365,상소동산림욕장,"
                    자연체험과 휴양을 할 수 있는 각종 시설이 조성되어 있는 산림욕장.
                "
3366,상하이양꼬치,
3368,서원한정식,
3370,세천공원,"
                    수림이 매우 울창하고 자연생태 환경이 잘 보존된 공원
                "
3371,소나무집,
3372,소나무 풍경,
3373,대전역 동광장,
3374,손이가어죽칼국수,
3375,대전솔로몬로파크,"
                    자율과 참여의 문화정착,법적 사고력을 가진 민주시민의 양성,학교 폭력 등 청소년비행의 예방
                "
3376,솔밭묵집,"
                    칼로리가 낮고 알칼리 음식이라 건강에도 좋은 묵으로 만든 채묵이 별미입니다. 지역에서 생산한 도토리를 굳혀 만들고 굵은 채를 썰어 김치와 함께 잔치국수처럼 먹는 음식인데 한끼 식사로도 거뜬합니다. 채묵과 함께 먹는 신선한 야채가 들어간 보리밥과 황기를 넣은 황기백숙 또한 저희 집의 별미입니다.
                "
3377,송애당,"
                    대전광역시 유형문화재 제8호로 지정된 조선 중기의 문신 김경여가 세운 별당건물
                "
3378,송원칼국수칡냉면,
3379,수복삼계탕,
3380,수운교도솔천,"
                    수운교:  한말 이상룡(李象龍)이 창시한 신흥종교.  유(儒)·불(佛)·선(仙)의 무량대도(無量大道)를..
                "
3381,숭현서원,"
                    정광필·김정·송인수의 학문과 덕행을 추모하기 위해 세운 서원
                "
3382,숯골원냉면 본점,"
                    동치미 육수를 사용하는 냉면전문점
                "
3383,숯골원조냉면식당,
3384,스카이로드,
3385,버섯마을식도원,"
                    향취가 색다른 중구의 맛집
                "
3386,식장산문화공원,
3387,신도칼국수,
3388,신선만두애,
3389,신촌설렁탕 가리봉점,
3390,신촌설렁탕 만년점,
3391,신탄면옥,
3392,신탄진도서관,"
                    2002년 7월 12일 대전광역시 대덕구 신탄진동 개관
                "
3394,심광선원,"
                    재단법인 선학원 사찰 
                "
3395,쌍청당공원 공영주차장,
3396,안동권씨 유회당종가일원,
3397,뻘낙지안양해물탕 본점,
3398,야호정,
3399,양평닭한마리칼국수,
3400,양평칼국수콩국수,
3401,어수사,
3402,엑스포복아구,
3403,여진불교미술관,"
                    사라져가는 전통문화 계승을 목적으로 전국 각지 사찰에 포진되어 있는 전통문화를 하나의 공간에 표현하여 퇴색되어가는 우리 것에 대한 인식을 높여 계승하고자 설립된 미술관.
                "
3404,연수송도역전시장,
3405,연아식당,"
                    대전 유천동에 위치한 연아식당은 여러 TV 맛집 프로그램에서 소개된 적이 있을만큼 유명한 곳 입니다. 고추장, 고춧가루, 간장, 마늘 등으로 만든 양념에 다진 청양고추, 파 등을 넣어 찐 황태찜이 대표 메뉴이며, 독특한 방법으로 조리한 담백한 계란찜이 별미입니다. 얼큰하고 담백한 맛이 생각나실때는 황태전골을 추천 합니다.
"
3406,영동축산정육식당,
3407,영화반점,
3408,예산본석갈비,
3409,소복갈비,
3410,예전손칼국수,
3411,예지원요양병원 장례식장,
3412,옛터민속박물관,
3413,오시오칼국수,"
                    하기동에 위치한 전통 칼국수 전문점 오시오칼국수 입니다. 

능이등심칼국수, 얼큰샤브칼국수, 칼국수, 수제비, 칼제비, 능이녹두전, 수육, 흑임자만두, 족발고추장구이, 족발 등.
                "
3414,오씨칼국수,"
                    오씨칼국수는 중앙시장 아버지 손칼국수. 
SBS VJ매거진 대전에서도 맛집으로 유명하며, 
TV에서도 소개 나온 유명한 맛집이고, 점심시간에는 예약해주시면 기다릴 필요 없이 맛있게 먹을 수 있습니다! 
여름별미 검정맷돌콩국수는 면을 직접 만들고 콩도 직접 맷돌로 갈아서 매일매일 만들기 때문에 신선하고 맛있습니다. 

-중앙시장 공용주차장 이용 시 주차권 드립니다- 
-포장가능
                "
3415,오원화랑,"
                    1975년 5월 개관한 미술관으로 중부권 발전과 지역에 기반을 둔 우수작가 발굴 및 육성을 목적으로 개관하였다.
                "
3416,옥류각,
3418,와타요업,
3419,완도회수산,
3420,왕관식당,"
                    왕관식당은 콩나물밥과 냉동 쇠고기로 만든 육회를 맛볼 수 있는 곳 입니다.단, 하루 점심시간 12시에서 2시까지, 2시간만 영업합니다.
                "
3421,왕궁바지락손칼국수,"
                    주인아저씨가 새벽5시부터 반죽한 칼국수면을 맛 볼 수 있는 곳
                "
3422,왕버드나무군락지,
3423,왕실전골칼국수,
3424,한국외식산업진흥원,
3425,용운산성,"
                    질 좋은 고기를 즐길 수 있는 곳
                "
3426,계족산용화사,"
                    재단법인 선학원 사찰 
"
3427,우돈마루본가,
3428,우리집삼식이무침,
3429,우송예술회관,"
                    예술공연만이 아닌 대중적인 콘서트, 영화, 연극, 인형극,서커스, 마술, 뮤지컬 등 다양한 예술테마의 장을 마련하고 있는 열린공간
                "
3430,우암사적공원,"
                    숲이 우거진 야산 기슭의 골짜기에 자리 잡고 있는 공원
                "
3433,유림공원,
3435,유성유스호스텔,
3436,유성온천공원 족욕체험장,
3437,유성문화원,"
                    지역민의 삶의질 향상을 위한 문화원
                "
3438,유성순대,
3439,유성온천지구 도시재생현장지원센터,
3441,유성생고기,
3442,유성호텔 서울사무소,
3443,유씨네부엌,
3445,으능정이 문화의거리,
3446,은혜식당,
3447,이시직공정려각,
3449,이응노미술관,"
                    이 지역이 낳은 세계적인 작가 고암 이응노(1904-1989) 화백의 예술 연구와 전시를 맡아 이 시대 고암 정신을 확장하고 계승할 목적으로 2007년 5월 개관한 미술관이다.
                "
3450,이화원,"
                    정통 중화요리를 선보이는 차이니즈 레스토랑
                "
3451,인디시스템,
3452,인사동손만두,
3453,인쇄창사거리,
3454,한국인정원,
3455,기독자유통일당,
3456,임단아갈비탕&찜 본점,
3457,임진강민물장어,
3458,임진강민물장어,
3459,자광사,"
                    대한불교 조계종 자광사절
                "
3460,자연산횟집,
3461,장동산림욕장,"
                    도심 속에서 쌓여던 스트레스를 시원하게 날릴 수 있는 휴식공간
                "
3462,장수 돌솥밥,
3463,장수진곰탕,
3464,장수촌식당,"
                    보령중앙시장에 위치한 고기요리전문점
                "
3465,장태산자연휴양림,
3466,월사집목판 장판각,
3467,적덕식당,"
                    매운 양념에 버무려서 구워내는 토종족발 양념구이와 두툼하게 썬 두부와 오징어를 넣고 얼큰하게 끓인 두부 오징어 메뉴가 인기있는 식당입니다.두부 오징어에는 두툼한 우동면사리를 제공해 드리고 있습니다.
                "
3468,술도밥도,
3469,대전전통나래관,
3470,전통손칼국수,
3471,정선산들곤드레밥,
3472,정식당,
3473,정자나무집,
3474,제월당,
3475,제주유기농쌈밥촌,
3476,제주박돈가 테크노점,"
                    제주흑돼지 오겹살과 5가지소스(백년초소금,추자도멸치젓,두반장소스,갈비소스,쌈장)가 어우러져 환상의 맛을 제공합니다.
                "
3477,종로할머니손칼국수 신도림점,
3478,중국성,
3479,한국지질자원연구원 지질박물관,"
                    광물, 암석, 화석과 같은 지질표본의 전시, 영상물의 상영, 강연회 또는 체험학습의 장을 마련함으로써 지질과학의 대중화에 기여
                "
3480,진로집,"
                    1969년에 개점하여 약 40여년에 걸쳐 2대째 이어온 전통있는 두루치기 전문식당입니다. 참기름, 파, 고춧가루 등으로 만든 양념을 넣어 두부와 함께 골고루 볶아 만든 매콤하고 칼칼한 두부두루치기가 대표 메뉴입니다.
                "
3481,진잠향교,
3482,착한낙지 광명점,
3483,찬샘마을,"
                    자연속에서 오감을 일깨우며 마을공간과 자원을 활용한 주제중심통합 접근법으로 농사,생태,공예,식문화체험과 테마를 구성하여 학년별 교과학습 눈높이에 맞는 프로그램을 진행하고 있다.
                "
3484,창계숭절사,
3485,천리집,"
                    각종 순대 요리 전문점
                "
3486,천안원조닭똥집,"
                    닭똥집, 닭내장 등의 다양한 요리를 맛볼 수 있는 닭요리 전문점입니다. 매콤하게 만든 특제양념으로 버무려 야채와 함께 볶은 닭똥집이 대표적인 메뉴입니다.다 먹은 후 양념에 깻잎과 함께 떡, 라면, 당면, 볶은밥 등을 넣어 비벼먹는 맛이 별미입니다.
                "
3487,천연기념물센터,"
                    천연기념물의 체계적인 연구,조사를 진행하는 곳. 내부 전시관은 동물박제, 영상, 사진, 그림과 함께 재밌있는 해설로 우리나라 전체 천연기념물을 한눈에 보고 쉽게 이해할 수 있도록 구성
                "
3489,청송한우타운,"
                    대전 최고의 한우 전문점이 되기 위해 노력하는 저희 청송한우타운은 정성스러운 음식에 질 좋은 한우를 제공해 드리는것이 저희 가게의 자부심입니다.저희는 정육점과 식당을 같이 운영하고 있으며 정육점에서 직접 원하시는 고기를 고른 후 식당에서 식사를 하시게됩니다. 또한 주말을 제외한 평일에는 기본찬 6가지에 신선한 간, 천엽, 선지탕이 포함되어있습니다.찾아주신다면 최선을 다해 좋은 가격에 좋은 서비스로 모시도록 하겠습니다.
                "
3490,청주남주동해장국,
3491,청진동보리밥,
3492,초가묵집,
3493,이원장의초록지붕의원,
3494,초연물외암각,
3495,촌닭산오리,
3496,최가네,
3497,추동인공생태습지,"
                    대전시가 습지보호구역으로 지정한 곳으로 멸종 위기종인 천연기념물 등이 서식하는 곳
                "
3498,충남대학교 정심화국제문화회관,
3499,충남대학교 박물관,"
                    역사와 문화가 살아 숨쉬는 충남대학교박물관
                "
3500,취백정,"
                    조선 숙종 27년에 세운 미호서원의 부속 건물로, 제월당 송규렴이 제자를 모아 가르치던 곳
                "
3501,카페옥상,
3502,칼국수와지짐이,
3503,코다리밥상,
3505,킨토토 천안,
3506,태평소국밥,
3507,태화원,"
                    국내 유일의 채식중화요리를 맛볼 수 있는 중화요리 전문점 태화원입니다. 항상 신선한 재료만을 엄선하여 조리하고 있으며 다양한 코스요리를 맛 보실 수 있습니다. 깔끔한 내부 인테리어로 더욱 즐거운 시간을 보내실 수 있습니다.
                "
3508,태화장여관,
3509,테미오래,
3510,테크노밸리호텔,
3511,토종칼국수 복수점,
3513,토종칼국수 가수원점,
3514,티놀자애니멀파크,
3515,팔도청국장,
3516,패션월드양복점,
3517,평송청소년문화센터,
3518,평양숨두부집,
3519,푸짐한활어회 본점,
3520,풍년삼계탕,
3523,학선식당,
3525,한국기계연구원,"
                    과학기술부 산하기관, 지능형정밀기계, 신기능재료 등 연구, 기술지원안내
                "
3526,한국생명공학연구원,
3527,한남대학교 성지관,
3528,한남대학교 중앙박물관,
3529,한마음냉면,"
                    냉면과 함께 먹으면 더욱 잘 어울리는 김치비빔이 인기인 냉면 전문점입니다. 김치비빔은 고기와 김치가 어우러져 있어 그 맛이 일품입니다. 냉면 주문 시 따뜻한 면수가 나오며 그 밖의 메뉴로는 물냉면과 비빔냉면, 만두, 수육이 있습니다.
                "
3530,한마음면옥,
3531,누리한방삼계탕,
3532,한밭교육박물관,"
                    교육과정과 연계한 체험 학습의 교육 전문 박물관
                "
3533,한밭삼계탕,
3534,한밭수목원,"
                    대전 서구에 위치한 도심 속 최대의 인공수목원
                "
3535,한밭식당,
3536,한성,"
                    포승IC에서 가깝고 다양한 중식메뉴와이색 중식메뉴(불짜장,눈물짬뽕)등의 메뉴도 즐길수있으며깔끔한 매장분위기가 일품인 중식전문점.
                "
3538,한영식당,
3539,한우김삿갓,"
                    100% 한우 암소고기만을 엄선해 저렴하게 판매하는 음식점
                "
3540,함흥면옥,
3543,호텔인터시티,"
                    대전광역시 유성구 봉명동 소재
                "
3544,홍두깨칼국수,"
                    저렴한 가격과 직접 손으로 밀어만드는 칼국수로 유명한 집
                "
3545,홍천식당,
3546,홍콩간다대패삼겹살,
3547,화평동왕냉면 대림점,
3548,황간올갱이,
3549,황인진대구탕대구찜 노은점,
3550,황태칼국수,
3551,황해면옥손만두,
3552,회덕향교,"
                    조선 초기에 세운 향교
                "
3553,회덕향교,"
                    조선 초기에 세운 향교
                "
3554,희락반점,"
                    대전 선화동에 위치한 중화요리 전문점
                "
3556,오점오닭갈비 목동점,"
                    전국 약 80여개의 가맹점이 있는 닭갈비 전문점
                "
3557,오백돈,
3558,스테이션비,
3560,더케이호텔 서울,"
                    구 교육문화회관
                "
3563,박지연의 가창옛날찐빵손만두 본점,
3565,감삼못공원,
3566,이영춘가옥,"
                    2003년 10월 31일 군산시 시도유형문화재 제200호로 지정
                "
3567,갤러리소헌,
