tour_id,title,overview
10076,팔봉산,"
                    여덟 개의 봉우리로 이루어졌다하여 팔봉산이라 부르며, 전체적으로는 해발이 약 302m정도 되는 나즈막한 산이다. 봄과 가을에는 등산을 즐기는 사람들이 많이 찾아오고, 여름철에는 피서객들이 몰려오는 곳으로 유명하다. 여덟 개의 봉우리마다 제각기 아름다운 경관을 뽐내고, 산허리를 감싸고 흐르는 홍천강물이, 넓게 펼쳐진 백사장과 어우려져 한폭의 그림과 같은 모습을 연출한다. 팔봉산(302m)에 오르다 보면, 낮은 산임에도 불구하고 아름다운 산세를 간직하고 있는 사실에 놀라고, 암릉이 줄지어 있어 등산하기가 그리 쉽지만은 않다는 점에 또 한번 놀라게 된다. 마치 병풍을 펼쳐놓은 듯한 멋드러진 산세로, 예부터 '소금강'이라 불리우며 그 아름다움을 자랑해 왔다. 게다가 주능선 좌우로 홍천강이 흐르고 있어 정상에 올라 바라보는 전망이 뛰어나며, 물놀이도 겸할 수 있어 가족휴양지로 알맞다. 관광지 내에 풋살 경기장이 있어 단체관광객의 체육행사도 치를 수 있다.
                "
10077,팔봉산관광지,"
                    팔봉산관광지는 수심이 얕고 팔봉산이 코앞에 있어 산행을 덤으로 즐길 수 있는 곳이다.
                "
10078,팔봉참살이마을,"
                    강원도가 지정한 민박마을, 팔봉산과 홍천강을 따라 사계절 휴양객의 발길이 끊이지 않는 마을
                "
10079,팔석정,"
                    033 330 2000
                "
10080,팔효자각,"
                    조선 헌종 때 효자 8위를 모시기 위하여 건립한 곳.
                "
10081,패스텔모텔,
10082,펀치볼지구 전투전적비,
10083,리운산장,"
                    소나무 원목, 복층 별채 펜션, 연인과 가족이 함께.
                "
10084,보노펜션,
10085,강가애펜션,
10086,투펜션텔,
10087,펜션포유,"
                    내린천 인근, 콘도형펜션, 래프팅, 예약문의.
                "
10088,펠리스횟집,
10089,펫힐링달빛동물원,"
                    이색동물과 함께하는 체험형 테마파크, 오토캠핑, 키즈관
                "
10090,평강막국수,
10091,평남면옥,"
                    2대에 걸쳐 40년동안 전통을 이어 냉면을 만들어온 평양 냉면 전문점 평남면옥입니다. 메밀과 동치미로 맛을 낸 시원하고 깔끔한 맛의 냉면이 대표메뉴입니다. 또한 냉면과 함께 먹으면 맛이 배가 되는 편육과 돼지고기계자무침 또한 평남면옥의 인기메뉴입니다.
                "
10092,평남횟집,"
                    3대에 걸쳐 40여년동안 매운탕과 회를 전문적으로 해 온 음식점
                "
10093,평양막국수초계탕,"
                    갈비전문 시식 판매장 웰빙 청국장 전문
                "
10094,평창바위공원,"
                    중리(노람뜰)에 위치한 평창바위공원
                "
10095,숲속의아침,
10097,어름치마을,"
                    창공, 수상, 지하체험이 모두 가능한 종합휴양마을
                "
10099,월정사 석조보살좌상,
10100,육백마지기,
10101,의야지바람마을,
10102,지동봉가옥,"
                    문화재자료 제74호, 평창지역 민가의 모습을 알려주는 얼마 남지 않은 가옥 중의 하나
                "
10103,평창면옥,
10104,평창무이예술관,
10105,수하산문화학교,
10108,평창이야기,
10109,평창향교,"
                    평창향교는 1658년(효종 9)에 군수 최창민(崔昌敏)과 평창지방의 유지 지영길(智永吉)·이춘영(李春榮) 등이 현 위치에 창건하였고, 1825년(순조 25)에 군수 유후조(柳厚祚)가 도유사(都有司) 지양진(池養眞), 장의(掌議) 이병윤(李秉允)·이동팔(李東八) 등과 함께 중수하였습니다.1950년 한국전쟁으로 퇴락하였으나 몇 차례에 걸쳐서 보수하였는데, 1977 년에는 명륜당(明倫堂)을 해체 복원하였고, 1986년에는 대성전(大成殿)을 해체 복원하였습니다. 1987 년에는 동무(東)·서무(西)와 내삼문(內三門)을 복원하였으며, 풍화루(風化樓)도 보수하여 현재에 이르고 있습니다.
                "
10111,평화의댐 물문화관,
10112,평화의댐휴게소,
10113,포시즌호텔,
10114,거창포충사,
10115,폭포가든,
10116,꽃향기풀내음,
10117,풍미골황태식당,"
                    황태 직판 및 황태요리 전문점
                "
10118,풍전면옥,
10120,플라워파크,
10121,플로렌스펜션,
10122,피니쉬타워,
10123,피래산,"
                    높이 753.9m의 피래산은 강원도 강릉시 옥계면 낙풍리와 강동면 산성우리 사이에 소재하고 있는 산
                "
10124,피의능선전투전적비,"
                    한국전쟁 당시 피의 능선 전투를 기념하고 이 전투에서 희생된 전우들의 넋을 추모하고 위로하기 위해 당시 격전지 입구인 동면 월운리에 세운 기념비
                "
10126,용평리조트 피크아일랜드,"
                    국내 최초 알파인 산장형 워터파크.
                "
10127,필례약수,
10130,하늘마루펜션,
10131,하늘샘송어횟집,
10132,하늘샘펜션,
10133,하늘채펜션,
10134,하늘호수펜션,
10135,하늬라벤더팜영농조합법인 의왕분사무소,
10136,하맹방해수욕장,"
                    울창한 송림과 은빛 백사장 깨끗한 해수의 국내 제일 명사십리 청정 해변
                "
10137,하박국식당,
10138,하슬라아트월드,
10139,하슬라아트월드,
10140,하얀언덕펜션,"
                    비발디파크, 오션월드 5분거리, 바베큐전문, 워크샵 가능.수영장, 바비큐, 픽업, 커플, 식사가능, 세미나실
                "
10141,하얀집풍천장어,
10143,강원한우체험농장 해피초원목장,
10147,하이원 리조트,"
                    꽃, 바람, 숲, 빛 힐링 리조트
                "
10150,하이트진로 강원공장,
10151,하조대,"
                    하조대에서 맞는 일출은 아름답고 장엄하기로 유명하여 일출을 보기위해 많은 관광객들이 찾는 곳이다.또한, 해가 지고 저녁이되면 바다를 비추는 등대 불빛이 아름다워 구경 오는 관광객도 많다.
                "
10152,비치하우스,
10153,하조대막국수,
10154,하조대해수욕장,
10155,하추리계곡,"
                    해발 1,424.2m의 점봉산에서 발원하여 흘러 내리는하추리계곡물은 닥밧구미와 소물안골 물이 합쳐져 박수터를 거쳐 하추교에서 내린천에 합류된다. 오염되지 않은 천연보호림과 기암계곡의 소를 거쳐 맑은 물이 흘러 내려 절로 시원함을 느낄 수 있는 곳이다.물밑 바닥은 깨끗한 자갈과 모래가 섞여 있고 수심이 얕아 온 가족이 물놀이 하며 피서하기에 알맞은 곳이다.
                "
10156,하추리산촌마을,"
                    본 마을은 본래 인제의 동면 지역으로서 추동의 아래쪽이 되므로 하추동이라 하였다.
                "
10157,하평해변,"
                    뒷불해변과 이어지는 하얀 모래밭과 뒤로는 해송 숲이 넓게 펼쳐져 있는 곳으로 조용하고 깨끗하여 가족단위로 많이 찾고 있는 곳
                "
10158,하평해변,"
                    뒷불해변과 이어지는 하얀 모래밭과 뒤로는 해송 숲이 넓게 펼쳐져 있는 곳으로 조용하고 깨끗하여 가족단위로 많이 찾고 있는 곳
                "
10160,학마을,
10161,학무정,"
                    한말인 1933년에 성리학자 오윤환 선생이 건립한 정자
                "
10162,학사평 콩꽃마을순두부촌,
10163,학저수지,"
                    철원 동송읍 일대의 학저수지는 북쪽 제방을 따라 3만여평이 넘는 갈대숲이 호수의 절반 가까이를 뒤덮으며 생태계의 보고(寶庫)로 이뤄줘 있다. 또한, 철원평야에 농업용수를 공급하는 저수지로 가물치, 잉어, 붕어, 민물새우 등이 서식하고 있으며 얼음낚시를 즐기려는 사람들에게 사랑받는 장소이기도 하다.얼음낚시 일번지로 불리는 45만평의 대형지인 학저수지는 축조된지 70년이 넘은 오래된 저수지이지만 해마다 가장 빨리 얼음이 얼고 가장 늦게 녹아 어느 저수지보다도 오랫동안 낚시를 즐길 수 있는 곳이다. 해 마다 첫 결빙기에 낚시꾼들이 몰리는 곳으로 붕어와 잉어가 주종으로 낚인다.
                "
10164,태백한강발원지마을,
10165,한계령,
10166,한국디엠지평화생명동산,
10167,한국시집박물관,
10168,한국 통나무학교,
10169,한림닭갈비,
10170,한림대학교 박물관,"
                    교동 동굴의 출토유물 복제품을 비롯하여 통일신라시대의 각종 토기를 전시한 곳
                "
10171,한반도뗏목마을,"
                    농촌 전통테마마을
                "
10173,한반도섬,"
                    국토 정중앙에 위치한 양구군 파로호 상류에 조성된 한반도 모양의 습지섬
                "
10176,양양 한별마을캠핑장,
10177,홍천한서남궁억묘역,
10178,한섬해변,"
                    조그마한 야산과 이어지는 한섬해변은 울창한 송림과 기암괴석은 물론, 좁다란 백사장이 함께하고 있어 가족단위 피서지로는 최적의 장소
                "
10179,오크밸리리조트,
10181,한송가든,
10182,한수위숯불갈비,
10183,한양수산,
10184,한얼문예박물관,
10185,한우리펜션,
10186,한우연,
10187,한일막국수,
10188,한재밑해변,"
                    갯바위 등이 있어 낚시를 겸할 수 있는 곳으로 근덕면 소재의 명사십리의 시발점인 해수욕장
                "
10189,한지공예관,
10190,구디포차 디지털단지오거리점,
10191,한탄강,"
                    옛 이름은 제천 혹은 량천으로 부르기도 한 한탄강은 태백산맥의 황선산과 회양의 철령에서 발원한 수계가 갈말읍 정연리에 이르러 합류함으로써 철원, 감화, 평강의 삼각극점을 이룬다. 계속 남류하여 경기도 임진강에 유입하는데 전장 110km 에 평균하폭 60cm 의 큰 강이다. 강유역은 현무암지대로서 침식지가 마치 파상지형으로 섬돌모양의 절벽을 이루고 있어 제천이라 했다는데, 다른 하천과 특이한 것은 평원분지 한 가운데를 깊이 20 ~ 30m 의 협곡을 이루면서 흐르기 때문에 그 모양이 마치 미국의 그랜드 캐넌을 연상케 하고 웬만한 홍수에도 범람하는 일이 없다. 사시사철 맑은 물과 풍부한 수량은 각종 민물고기의 서식처일 뿐 아니라 철원평야에 농업용수를 공급하는 젖줄이기도 하다. 한탄강 하류에 위치한 한탄강국민관광지는 연천군 전곡리 한탄교와 사랑교 사이 1.5km 강변에 조성되어 있다.
                "
10194,한탄강민물매운탕,
10195,한탄리버스파호텔,
10196,한탄리버스파호텔,
10197,한화리조트 설악쏘라노,"
                    한화리조트 설악 쏘라노는 동해와 설악이 맞닿은 자연의 아름다운 풍경을 가지고 시간과 공간을 추월하는 유럽에 대한 향수와 생명력 넘치는 자연을 모티브로 만들어 내는 꿈의 신세계입니다.
                "
10198,설악워터피아,"
                    양이온인 나트륨, 칼슘, 마그네슘과 음이온인 탄산수소, 염소, 탄산, 황산등이 함유된 중성 탄산 나트륨 온천수로 100% 천연 온천수를 이용한 종합 온천 테마파크
                "
10199,한화리조트 평창,"
                    한화리조트 평창은 깨끗한 자연과 함께 다양한 레져스포츠를 한번에 누릴 수 있으며, 컨벤션센터와 부대시설을 겸비한 기업행사, 단체연수의 최적지입니다.
                "
10200,할머니황태구이,
10201,할머니횟집,"
                    정선군 동면 석곡리에 위치한 할머니횟집은 30여년의 오랜 전통을 자랑하며 제5호 정선군 향토음식전문점으로 지정되었으며 특유의 별미인 향어백숙은 보양음식으로 많은 사람에게 각광받고 있습니다.
                "
10202,함밭식당,"
                    함밭식당은 횡성 읍내에서 30년의 전통을 자랑하는 횡성한우 전문점으로서 명성을 유지하고 있는 곳이다. 식당 앞을 흐르는 강과 주변의 푸른산이 경관이 어우러져 횡성한우의 진미를 더해 준다. 횡성참숯만을 사용하고 있으며 곁들이 음식으로 나오는 더덕과 감자떡 등은 횡성의 전통음식을 모두 맛볼 수 있는 기회를 주어 일석이조라 할 것이다. 한국관광공사 선정 개끗하고 맛있는 집. 횡성군 지정 모범 음식점. 함밭식당의 횡성한우는 4℃에서 일주일간 숙성시켜 손님상에 내놓는다. 이렇게 하면 고기가 연해지고 육즙의 손실이 없다고 한다.
                "
10203,함백산,
10204,고성함정균가옥,"
                    문화재자료 제78호, 고성 함정균의 집, 19세기 중엽에 지은 것으로 추정, 소유자인 함정균은 21대째 살고 있음
                "
10205,함포고복,
10206,함흥냉면과수원갈비,
10207,합강막국수,"
                    강원도 인제 대표맛집 같은 막국수라도 정성이 담긴 어머니의 막국수.
                "
10208,합강정,
10210,해담마을,
10211,해동횟집,
10212,해림모텔,
10213,해림횟집,
10214,해마루모텔,
10215,해맞이모텔,"
                    해맞이모텔을 방문해주셔서 감사합니다.안녕하세요.동명항 대표 모텔동명항 전경이 보이는 전망좋은 모텔입니다.전 객실 바다가 보이는 객실.동명항 바로 앞에 위치.커플,가족 예약전화 환영합니다.항상 최선을 다하겠습니다.감사합니다.
                "
10216,해물과한우,"
                    솔향 그윽한 천년고도 강릉의 시내 한우와 싱싱한 해물을 전문으로 취급하는 착한음식점입니다.항상 변함없는 마음으로 신선하고 좋은 재료만 사용하여 고객님 한분 한분의 미각에 만족을 드리는 모범음식점입니다.
                "
10217,해산전망대,
10219,해오름횟집,
10220,해왕해물탕,
10221,해질녘강물소리,"
                    독채형 통나무 펜션.
                "
10223,농업회사법인 해피초원목장,
10224,해피하우스,
10225,행구수변공원,
10226,향교막국수,"
                    막국수 가 맛있기로 소문난 집
                "
10227,향기나라사랑이,"
                    저희 향기나라사랑이 펜션은 아름다운 산과 계곡이 있어 언제나 깨끗하고 맑은 물이 풍부하게 흐르는 화천의 화악산 자락에 자리잡고 있습니다. 푸르고 울창한 수림과 진초록의 대지 위에 피는 이름 모를 들꽃이 둘러싸고 있는 이 멋진 펜션에서 진한 우정과 아름다운 사랑을 만들어 보세요. 여러분의 소중한 시간을 평생 잊을 수 없는 아름다운 기억으로 만들어 드립니다.
                "
10228,향맥가든,
10229,향원,"
                    보신탕, 오리, 한방오리탕, 오리불고기, 옻 오리, 옻 닭 및 삼계탕 전문업체
                "
10230,강원도향토공예관,
10231,동두천시향토사료관,
10232,허균허난설헌기념공원,"
                    난설헌 허초희와 교산 허균선생을 비롯한 허씨오문장가를 기념하기 위한 문학공원으로 허난설헌 생가터, 허균 ·허난설헌 기념관, 전통차체험관 , 다구전시관, 녹지 공원 등으로 조성되어 있다.
                "
10233,난설헌허초희생가터,"
                    문화재자료 제59호, 조선시대의 대표적인 시인 허난설헌이 태어난 곳
                "
10235,허브나라농원,
10236,허브향기나는집,
10237,썬크루즈리조트엔호텔,
10238,헤아려담다,
10240,담소정해장국 혁신도시점,
10241,현대춘천막국수,
10242,현대모텔,
10243,현대수리조트&제너두,
10244,현대아이파크부동산,
10245,현덕사,"
                    오대산 줄기인 만월산 중턱에 자리한 현덕사는 1999년 7월 10일 주지이신 현종스님께서 농가를 사들인 후 창건하신 사찰.
                "
10246,미래현무암,
10247,현산공원,"
                    현산이라는 지명은 중국 샹양[襄陽]에 있는 산 이름을 따서 지은 것으로 산기슭에 행정수복기념탑·충효탑·필승탑·3.1운동기념비 등이 있고 봄이면 벚꽃으로 장관을 이룬다. 공원에 오르면 동쪽으로는 오산봉, 서쪽으로는 오색온천, 북쪽으로는 설악산 대청봉(1,708m)이 바라보인다.
                "
10248,춘천혈거유지,"
                    강원도 기념물 제1호, 선사시대에 사람이 살던 인공동굴 집(주거지)
                "
10250,오리야형곤하우스,"
                    오리요리전문, 닭요리전문, 생삼겹, 비발디 맛집, 맛있는집, 네티즌 추천 맛집 등.
                "
10251,혜원가든,
10252,호반닭갈비막국수 중화본점,
10253,호산항,
10254,호안다구박물관,
10255,호암산장,
10256,호야지리박물관,"
                    지리와 관련한 다양한 정보 및 체험과 토론의 기회를 제공하는 호야지리박물관
                "
10257,호텔느낌,
10258,호텔마레몬스,"
                    호텔,숙박 전문 업체
                "
10260,호텔휘닉스,
10264,호텔 여기어때 강릉경포점,
10265,호텔 여기어때 묵호점,
10266,호텔 여기어때 원주단계점,
10268,호텔인터불고 원주,
10269,호텔정관루 리셉션,
10271,홀로세생태학교,
10272,홀리데이인 리조트알펜시아 평창,
10273,홀리데이인 앤 스위트알펜시아 평창,
10274,홍련암,
10275,동창보수로및암각명,"
                    홍천군 시도기념물 제65호
                "
10276,무궁화마을,"
                    무궁화 압화 만들기 등을 통해 전통문화, 역사체험도 할 수 있는 마을입니다.
                "
10277,배바위카누마을,"
                    배바위카누마을은 레저와 체험 그리고 시골의 정취를 느낄 수 있는 전국 유일의 레저체험마을로 홍천강변으로 해상공원을 만들고 매년 카누대회를 통해 방문하는 체험객들에게 좋은 체험을 제공하고 있다.
                "
10278,살둔마을,"
                    홍천살둔마을 - 썸머야영캠프살둔마을은 강원도 홍천군 내면의 내린천 상류에 위치한 청정지역으로 수려한 경관으로 널리 알려져 있는 마을로 인제군과 홍천군에 걸쳐있는 높이는 1,444m의 오지의 산이며, 방태산의 줄기인 숫돌봉이 살둔마을 감싸고 있다. 마을의 주요 특산물은 콩, 고추, 오이, 배추, 감자 등이며, 그 외 토종꿀과 고로쇠를 채취하고 있으며, 직접 재배한 콩으로 전통방식으로 생산하는 메주, 청국장 등이 있다.
                "
10279,삼생마을 서봉사계곡,"
                    응봉산 남쪽 기슭에서 발원하여 신장동과 지장동을 거쳐 서봉사 앞으로 흐르는 줄기가 서봉사계곡이다. 기암괴석사이로 맑고 푸른 물이 흐르고 곳곳에 짙은 숲도 드리워 있으며 웅장한 암벽 아래에는 짙푸른 못이 깊게 패여 있다. 계곡 하류로는 여름철이면 많은 피서객이 찾아와 야영을 즐기는 곳이다.
                "
10280,아로마허브동산,"
                    산 좋고 물 좋기로 유명한 강원도 홍천군에 위치한 아로마 허브동산은 30.000 여평의 산림과 전답에 허브를 무공해 재배하여 농원연구진에 의해서 자연의 향을 채취농축 및 신선한 허브의 잎과 꽃을 따서 정성스레 가공한 허브 차 (Herb Tea)를 생산하고 있다.50여년된 소나무 사이로 난 길을 따라 산책과 산림욕, 등산을 할 수 있고 하절기에는 살구, 복숭아, 자두 등 갖가지 신선한 과일을 직접 따는 체험도 할 수 있다. 학습포지에는 국내에 널리 알려진 로즈마리를 비롯해, 북미지역의 원산지로서 현재 멸종위기에 처해 있는 에키네시아등 총 100여종의 허브를 보유, 재배하고 있다. 동절기에도 허브의 향을 음미할 수 있도록 200평의 연동하우스 가득히 허브가 심어져 있으므로 언제든지 방문하여도 좋은 볼거리를 제공받을 수 있다. 특히 최근에는 아직까지는 우리나라에 없는 허브를 들여와서 고객들을 위한 볼거리 제공에 한층 더 최선을 다하고 있다.
                "
10281,홍천은행나무숲(휴업중),"
                    개인이 30년 동안 가꾼 은행나무 숲으로 해마다 10월이면 한 달 동안 일반인에게 개방됨.
                "
10283,풍암동학혁명군전적지,"
                    조선후기 동학농민군이 관군과 싸웠던 전적지로 1977년 11월 28일 홍천군 시도기념물 제25호로 지정
                "
10284,홍천한우애,"
                    * JTBC 미식가이드 맛슐랭에 소개된 바로 그 곳!* 네이버 예약 시 혜택 - 네이버 예약 후 방문 시 우삼겹200g 서비스, 식사 후 네이버 영수증리뷰 보여주시면 따뜻한 원두커피 한잔 무료!* 한우선물세트 방문픽업 가능합리적인 가격의 한우, 한돈신메뉴 삼합의 새로운 역사를 쓰다 한우애 삼합 (우삼겹+키조개+표고버섯)최고의 별미 육회비빔밥 룸 완비, 넓은주차장, 어린이놀이터, 오락실, 200석 이상 단체손님 환영
                "
10286,홍천강,
10287,홍천교육도서관,"
                    1995년 1월 4일 강원도 홍천군 신축 개관
                "
10288,홍천동키마을,
10289,홍천문화예술회관,"
                    시민들의 정서함양을 위한 문화공간
                "
10290,홍천군문화센터,
10291,홍천온천원탕,
10293,늘푸름홍천한우프라자,"
                    철저하고 엄선된 과정을 거친 1등급의 프리미엄한우를 제공합니다. 많은 인원을 수용할 수 있는 편안하고 넉넉한 공간과, 넓은 주차장등 최상의 편의시설이 구비되어 있습니다.
                "
10294,홍천한우애,"
                    * JTBC 미식가이드 맛슐랭에 소개된 바로 그 곳!* 네이버 예약 시 혜택 - 네이버 예약 후 방문 시 우삼겹200g 서비스, 식사 후 네이버 영수증리뷰 보여주시면 따뜻한 원두커피 한잔 무료!* 한우선물세트 방문픽업 가능합리적인 가격의 한우, 한돈신메뉴 삼합의 새로운 역사를 쓰다 한우애 삼합 (우삼겹+키조개+표고버섯)최고의 별미 육회비빔밥 룸 완비, 넓은주차장, 어린이놀이터, 오락실, 200석 이상 단체손님 환영
                "
10295,홍천향교,"
                    향교(鄕校)는 공자(孔子)를 비롯하여 여러 성현(聖賢)의 위패(位牌)를 봉안하고 제사를 지내는 기능과 지방민들의 교육과 교화를 목적으로 국가에 의해 설치된 유학교육기관입니다.
                "
10296,영랑호 화랑도체험관광단지,"
                    강원도 속초에 위치한 이곳은 마상무예와활쏘기,명상,18반무예,다도와 승마체험까지 다양한 체험을 경험할 수 있는 곳이다.
                "
10298,화악산,
10299,화악산황토펜션,
10302,화암사,"
                    대한불교 조계종 화암사절
                "
10305,화이트캐슬리조트,
10306,화이트하우스,
10307,화진포해양박물관,"
                    세계적으로 희귀한 1,500여종의 조개류, 갑각류 등과 수중생물 125종을 전시하고 있는 박물관
                "
10310,화진포생태박물관,
10311,화진포역사 안보전시관,
10313,계성리석등,
10314,산천어마을,"
                    구운리란 마을 명칭은 9명의 신선이 구름을 타고 내려와 놀던 마을이었다는 전설에서 유래하고 있습니다.
                "
10315,나이테펜션,
10316,화천목재문화체험장,
