tour_id,title,comments,ratings,date
6400,부흥가든,1. 과식을 부르는 맛 2. 볶음밥은 인원수대로 시켜야... 3. JMT,5,2019.04.15
6400,부흥가든,"맛도 최고, 서비스도 확실!",5,2018.12.28
6400,부흥가든,보통이에요,3,2017.10.31
6400,부흥가든,최고예요,5,2016.08.02
6400,부흥가든,여기 정갈하고 맛나요,0,2015.06.15
6400,부흥가든,만두전골도최고지만 볶음밥이최고!!!!!!!!,0,2013.08.16
6400,부흥가든,"손만두 맛은 있네요 김치만두, 고기만두 주차하기가 좀 불편한것 빼고는 ~ 사장님 대박 나셔서 주창장 좀~",5,2014.05.22
6402,출판도시북카페눈,좋아요,4,2020.07.21
6402,출판도시북카페눈,잠시 들렀습니다^^,5,2020.05.23
6402,출판도시북카페눈,"파주출판단지에서 일하면 점심시간에 가는 곳. 마쥬스, 빙수, 과일쥬스, 라떼 맛나요~ 근데 늘 사람많고 북적북적 ㅎㅎ (주말엔 괜찮으려나)",4,2019.02.22
6402,출판도시북카페눈,북까페라는데 그냥 일반 까페랑 비슷해요 음악도 책읽기에 부적절하고 손님들도 책이랑 별로 관련없으신 분들이 더 많구요 책 읽으실 분들은 비추천입니다,1,2018.08.12
6403,북한산성,이장소는 북한산성 보다 훨씬 남쪽으로 위치 수정이 필요한 것같습니다.,1,2019.05.30
6403,북한산성,최고예요,5,2016.05.25
6404,분당어린이천문대,언젠가..가고말테야,0,2013.10.11
6404,분당어린이천문대,울 얼라들하고 함 가보고 싶네,0,2013.05.10
6404,분당어린이천문대,별자리 보러가자,0,2013.04.23
6404,분당어린이천문대,울 아드님 한달에 한번 별구경하시는 곳,0,2013.04.03
6404,분당어린이천문대,다양한 천체관측 교육과 관측 프로그램이 있는 곳. 가족단위의 관측도 가능.,0,2012.12.04
6404,분당어린이천문대,최고예요,5,2018.05.08
6404,분당어린이천문대,좋네요~~~,5,2010.12.09
6405,분당정자동카페골목,좋아요,4,2020.07.10
6405,분당정자동카페골목,신분당선 생기면서 상권이 많이 죽었다.  아기자기한 브런치 카페들이 많았지만 최근에는 프렌차이즈 업체들이 많이 입점한듯...,3,2017.08.29
6405,분당정자동카페골목,보통이에요,3,2016.02.10
6405,분당정자동카페골목,조금 아쉬워요,2,2016.05.02
6405,분당정자동카페골목,"모든 것이 가식적인 분당에서 무슨 ""카페 골목""인가. 상인회에서 열심히 민 것이 분명해 보인다. 차라리 서소문 카페 골목이 느낌 있다.",2,2016.04.04
6405,분당정자동카페골목,맛은 보통 가격은 헐킈,2,2016.03.16
6405,분당정자동카페골목,밥 12시 이후에 짱 머싰음!!!,0,2013.10.15
6405,분당정자동카페골목,정자동 카페거리 좋~지,5,2015.08.21
6405,분당정자동카페골목,차분해질땐 여기 오는것도 좋은것같네여`~  좋습니다,5,2010.05.03
6405,분당정자동카페골목,분위기 낼떈 꼭오는 커피점~!,4,2010.04.30
6405,분당정자동카페골목,혼자 커피 마시고 싶을떈 오면 좋을거같아여`~,4,2010.04.30
6405,분당정자동카페골목,분위기 좋은 카페들이 수두룩,4,2010.04.29
6405,분당정자동카페골목,혼자서 사색에 잠기고 싶을때 가면 좋은이당~~  조용하게`~,5,2010.04.29
6405,분당정자동카페골목,다양한 모습들을 하고있는 카페들을 볼수있는 거리,4,2010.04.29
6405,분당정자동카페골목,혼자여도 좋도~ 분위기 잡고 여유 있는 커피 한잔 ㅎ,5,2010.04.29
6405,분당정자동카페골목,외국거리를 그래도 옮겨놓은것 같은.. 이곳.. 브런치가 유명한 카페가 많으뉘 여유로운 주말 브런치 즐겨보세요..,5,2009.11.18
6409,분원백자자료관,부모님 모시고 갔는데 해설해주시는분 친절하고 쉽게 잘설명하주셔서 재밌게 보다 왔네요. ,5,2020.01.11
6410,불곡산,최고예요,5,2020.07.26
6410,불곡산,쉬운 산행코스,5,2019.06.04
6410,불곡산,좋아요,4,2018.08.02
6410,불곡산,보통이에요,3,2018.07.01
6410,불곡산, 높지 않아 산책겸 가기 좋은 곳,4,2018.04.21
6411,불암사,우리동네! 부처님 귤 드리고 왔어요 (^.^),0,2013.08.09
6414,블루메미술관,"5살 애기 데리고갔는데 해도 너무한다 싶을정도로 뭐가 없네요.. 겉보기에 그럴싸 하게만 해놓고 프로그램 내용, 체험방법 모두 너무 어설퍼요. 뭔가만드려고 기합만 잔뜩 들어갔는데 내용은 뭐가 없어요. 공간자체도 미술관이라 하기에 너어무 협소해요. 공간이 협소하면 정말 체험이란걸 할 수 있는 알찬공간이어야 할텐데 텅 빈공간에 일러스트 몇개 세워놓고 조명 몇개 ...",1,2018.07.07
6416,현대블룸비스타 현대종합연수원,시설 좋습니다,5,2019.10.25
6416,현대블룸비스타 현대종합연수원,최고예요,5,2019.10.06
6416,현대블룸비스타 현대종합연수원,"시설은 깔끔하고 서비스도 친절하지만 근처에 양계장 같은게 있는지 바깥에 나가기 거북하고 객실에서 창문을 열 수가 없음! 연수원 치고 식사는 잘 나오는 편이지만 비건지향인에게는 제한적인 식단이었음. 그래도 거의 매번 샐러드가 나오고, 나물과 비빔밥 재료가 비치되어있는 정도. ",3,2019.07.31
6416,현대블룸비스타 현대종합연수원,최고예요,5,2018.12.29
6416,현대블룸비스타 현대종합연수원,좋아요,4,2018.11.22
6416,현대블룸비스타 현대종합연수원,풍경이 좋아요,5,2018.02.16
6416,현대블룸비스타 현대종합연수원,남한강의 전망ㆍㆍ깨끗한시설  양평 가족여행,4,2018.05.01
6416,현대블룸비스타 현대종합연수원,시설 짱! 아쉬운건 구내식당 식사 퀄리티가 시설만 했으연.ㅜㅜ,4,2016.09.22
6416,현대블룸비스타 현대종합연수원,여기 시설 좋고  주변 경관 좋고‥,5,2016.04.15
6416,현대블룸비스타 현대종합연수원,시설좋다ㅋㅋ만족!!,0,2015.09.22
6416,현대블룸비스타 현대종합연수원,,0,2015.05.21
6416,현대블룸비스타 현대종합연수원,깔끔하고 멋진 호텔이네요 양평 여행할땐 꼭 이용해야겠네요,0,2014.11.25
6416,현대블룸비스타 현대종합연수원,BMIP 교육장,0,2014.05.29
6416,현대블룸비스타 현대종합연수원,http://www.bloomvista.co.kr/ 현대에서...운영..정말깨끗....시설도 좋네요,0,2013.12.18
6417,비금계곡,내려가는 길이 제대로 마련이 안 되어 있음.,2,2020.09.02
6417,비금계곡,좋아요,4,2016.04.12
6419,비루개,진짜최악이예요 아래커피파는데서 음료다마시고 온실카페로올라가고있는데 막달려와서는 음료시키고거기가는거냐고 황당해서요 진짜최악이예요소비자상대로 음료도진짜별로여서그냥그런가보다했는데 음료다마셔서온실구경가려는데 뛰어와선음료시켯냐고요?진짜그렇게장사하지마세요.소비자들이호구입니까? 저아래에서찍은사진도일부러첨부합니다.정말 불쾌합니다.다신안옵니다.,1,2020.08.24
6419,비루개,온실카페  처음 가본 곳  ,5,2020.04.30
6419,비루개,바가지 장사 속셈~~ 인원수 카운팅을 위해서 24개월 이상도 음료수 무조건 사야 한다 해서 36개월 아기가 먹을 수 있는 음료 머가 있냐고 물으니 쥔장께서 핫초코 망고쥬스 추천해주는 난센스에 짜증 한번 나고 120ml 주스 하나 5천씩 하는 어이 없는 가격에 또 한번 놀라고 가격대비 너무너무 별로~~비추합니다 ,1,2019.12.17
6419,비루개,"매주 화,수 휴무에요",3,2019.09.10
6419,비루개,조금만 이른시간에 가면 온전히 주변을 즐길수 있어 좋아요. 사람 많을때 가면 좀 스트레스 받긴 할듯,5,2019.06.07
6419,비루개,최고예요,5,2018.08.19
6419,비루개,별로예요,1,2018.07.24
6420,비봉산,좋아요,4,2019.03.15
6420,비봉산,비봉산  모노레일 정상에서의조망 아주훌륭함,0,2013.05.06
6422,비원매운탕,매운탕 특유의 맛향 다좋은데 뒷맛이 무언가 서운한 느낌,4,2020.06.11
6422,비원매운탕,맛도 없고 .계산서 철 뒷면에는 곰팡이가. 가득  청소를 언제 한건지 공기밥 가격도 별도 받으면서  기본처럼 쓱 갔다주고 계산할때 바는 센스 ㅋㅋ 누가 맛집이라  하는지 댓글보고 같다 돈버리고 입맛버리고 ㅡ 갑니다.,1,2019.04.20
6422,비원매운탕,"팔당으로 드라이브 간 김에, 검색하여 찾아갔었습니다. 맛이 없지는 않은데, 민물새우가 적게 들어가서 그런지? 깻잎이 빠져서 그런지? 깊은 맛은 느껴지지 않아 좀 부족한 느낌이었습니다.",3,2019.02.07
6422,비원매운탕,비리지 않고 시원하네요,5,2019.02.22
6422,비원매운탕,이집 매운탕 아주 맛있어요. 한번 가 볼만한 집이에요.,5,2017.06.06
6422,비원매운탕,메빠 조합맛있어요 ㅋㅋ,5,2017.05.15
6422,비원매운탕,"메기 + 빠가  소 26,000원 가격대비  괜찮음 아깝지 않을정도",3,2016.05.28
6422,비원매운탕,메기매운탕. 맛집,0,2015.06.26
6422,비원매운탕,민물 매운탕이 정말 좋습니다 강가에 위치해 경치도 좋네요^^,0,2014.11.25
6422,비원매운탕,잡어민물매운탕,0,2014.11.16
6422,비원매운탕,"양평. 3대째 어부가 직접 잡아서 매운탕 하는 집. 쏘가리, 빠가사리, 메기 매운탕",0,2013.08.09
6422,비원매운탕,맵지도 짜지도 않아서 고기맛이 잘나네요. 계절따라 나오는 나물반찬도 맛있고 총각김치만 있어도 밥한공기 먹네요,5,2016.06.03
6422,비원매운탕,재료를 아끼는 듯한 그런 느낌?  소자? 중짜? 먹고나서 우겨대는건 !!!,1,2015.09.15
6423,빗고개청국장,반찬이 정갈해요,5,2019.06.01
6423,빗고개청국장,안칠절하게응대!,1,2015.02.20
6423,빗고개청국장,깔끔하면서 맛깔스러운 ...,5,2010.04.06
6426,뿌리가든,전골 진짜 맛있어요! 감자전안에 잣이 있는데 고소하고 맛있어서 하나 더 시켜먹었어요 :),5,2020.10.29
6426,뿌리가든,너무 맛있었어요. 친구들이랑 갔는데 가족 데리고 또올래요 :D,5,2020.09.12
6426,뿌리가든,손두부 하나 먹으러 가평까지 간다는 그집!! ㅋㅋ,5,2020.09.10
6426,뿌리가든,두부도 보쌈도 반찬도 전도 다 맛있어요 !!,5,2020.08.22
6426,뿌리가든,가평 갈때마다 가는식당... 부모님 모시고 갔는데 다 좋아하셨어요 추천해요!!,5,2020.08.16
6426,뿌리가든,두부 넘나 맛있는것!!! 가평 놀러가서 맛있는거 많이 먹고 왔어요 ㅋㅋ 직접 만드는 두부라 그런지 고소함이 시판두부랑 다르네요. 또와야졍!,5,2020.08.06
6426,뿌리가든,TV에 나온곳은 가면 다른경우가 많은데 여긴 일단 맛있었어요 ~~ 사람들도 많아서 걱정했는데 맛하나는 찐입니다!,5,2020.07.28
6426,뿌리가든,포털검색 맛집은 거르라는 진리를 다시한번 깨닫게 해준 집. 정식을 먹고 싶었으나 전골을 권해서 선택은 했는데 왜 전골을 권했는지 이해가 되더군요. 반찬을 하나만 깔아도 되니까... 전골에 들어가는 야채류들도 호박은 그냥 냉동이고 맛도 별점들이 칭찬할만큼은 아닙니다.  공기밥 하나 달라는데 손님도 없는데 대답은 없으시고 호출벨 누르니까 핸드폰 통화하면서 오셔...,1,2020.06.06
6426,뿌리가든,두부전골은 쏘쏘한데 감자전이 괜찮아요,3,2020.05.24
6426,뿌리가든,가평놀러가면서 검색해서 다녀온곳인데 너무 맛있었어요ㅎㅎ 방송에도 많이 나왔더라구요~ 가족들도 다 맛있다고 하고 만족도가 높았습니다~! 인생맛집!! 강추에요!!,5,2020.05.12
6426,뿌리가든,별 하나 정도는 아닌데 평점이 너무 높아 하나만 줬어요. 그냥 평범해요. 공깃밥도 너무 적고. 두부에 잣이 들어가긴 한건지. 여러모로 실망.,1,2020.04.21
6426,뿌리가든,맛없어요 ,1,2020.04.18
6426,뿌리가든,정성 담긴 맛있는 식사 였습니다 ,5,2020.02.17
6426,뿌리가든,담백그자체,3,2019.11.03
6426,뿌리가든,두부정식 먹었는데 특유에 콩비린내도 안나고 너무 맛있게 먹었어요 ㅎㅎ  밑반찬도 직접 다 만든거 같아서 한끼먹고 건강해진 기분이어써용 ㅎㅎㅎ,5,2019.10.24
6426,뿌리가든,보통이에요,3,2019.09.27
6426,뿌리가든,두부 버섯 전골은 담백하니 맛있어요 별 4개 하지만 막국수는 좀 그저 그래요 별 2개 그래서 평균 3개 입니다.. ,3,2019.08.22
6426,뿌리가든,"아이들이 두부 좋아하는데, 여기 잣두부는 정말이지 고소하고 맛있는거 같아요^^ 다른 데랑은 차원이 다른.~ ㅋㅋ 정말 맛있게 잘 먹었고, 기본반찬도 잘 나오는거 같아요",5,2019.08.16
6426,뿌리가든,"음식도 깔끔하고, 분위기도 좋은 집인거 같아요, 가족들이랑 갔다 와도 좋을꺼 같아요^^",5,2019.08.14
6426,뿌리가든,"가게 깔끔하고 음식도 다 괜찮았던거 같아요ㅎㅎ 잣두부 먹었는데, 넘넘 잘 먹었네요ㅎㅎ 몸보신도 되는 것 같고ㅎㅎ 같이 먹었던 반찬들도 넘 퀄 좋아서 집에 싸오고 싶었어요ㅋㅋㅋ 다음에 기회되면 다시 찾아뵐게요~",5,2019.08.09
6426,뿌리가든,가족들이랑 가평에 수목원 놀러간김에 메뉴가 좋아서 식사하고 나왔습니다~! 반찬도 다양하고 맛있고 두부가 정말 맛있었어요~! 어른들 모시고 여행가신 분들한테 추천해요!! 매장 안이 시원해서 더 좋았습니다 ㅋㅋㅋㅋ,5,2019.07.23
6426,뿌리가든,친절하고 반찬 짱맛 집밥처럼 편하고 엄마 집에서 쉬어가는 기분! 너무 기대하진 말기~,4,2019.04.13
6426,뿌리가든,정말 맛있는곳 후회없어요 기대이상 두부버섯 전골 먹었는데  깔끔하고 맛있음 사장님도 친절하시고 가는길에 비지도 주심,5,2019.03.31
6426,뿌리가든,별로예요,1,2018.07.23
6426,뿌리가든,최고예요,5,2018.04.25
6426,뿌리가든,"가족들과 함께 가평 여행 갔을 때, 들렀는데, 맛도 좋고 친절해서 좋았던 기억 납니다^^ 번창하세요~",5,2018.11.30
6426,뿌리가든,펜션사장님이 아점먹으려고하는 저희들에게 추천해주셔서 같거든요 ㅋㅋㅋ 진짜맛있어요 ,5,2018.03.16
6426,뿌리가든,잣두부 뭔가 생소해서 거부감 들었는데 맛있게 먹고갑니다 ^^ 가족들 다 전체적으로 잘먹었고 맛있다고들 하네요 ,5,2018.03.16
6426,뿌리가든,뭔가 한정식 먹는 느낌이었습니다 반찬도 진짜 다양하고 맛도 깔끔하네요 잘먹고 갑니다,5,2018.03.16
6426,뿌리가든,스끼가 일단 잘나오고 두부도 뻑뻑하지 않고 부드러워서 괜춘,4,2018.01.10
6426,뿌리가든,두부 따끈하니 맛나더군요. 앞으로도 좋은 음식 많이 파시길 바랍니다. 번창하세요.,5,2017.12.13
6426,뿌리가든,안그래도 두부 좋아하는데 전통방식 그대로 만들었다는 두부 맛있어요ㅠㅠ!! 완전 짱이예요!!!,5,2017.02.23
6426,뿌리가든,진짜 반찬도 정갈하니 맛있어요~!,5,2017.01.02
6426,뿌리가든,맛있게 잘먹고 갑니다.. 분위기도 따뜻하고 편안하고 좋았네요..,5,2016.10.11
6426,뿌리가든,엄마아빠랑 아침고요수목원놀러갔다가 들린 식당인데 진짜 맛나게 먹었어요^^,5,2016.09.13
6426,뿌리가든,손두부가 이리 맛있을줄!!!,5,2016.07.11
6426,뿌리가든,캬~ 짱맛있네요,5,2016.06.30
6426,뿌리가든,아침고요수목원 처음가봤는데 정말 좋네요! 식당업체도 친절하고 맛나게 먹고 왔어요!,5,2016.06.14
6426,뿌리가든,가족끼리 아침고요수목원 놀러갔다가 들린 맛집인데 손수 만든 수제두부맛이 정말 일품이예요^^!!!,5,2016.06.02
6427,쁘띠프랑스,차라리 서래마을 가는게 나을듯,3,2020.10.13
6427,쁘띠프랑스,좋아요,4,2020.10.10
6427,쁘띠프랑스,두번째방문입니다 지난번보다 더 깔끔하고  볼게 많아진 느낌입니다,4,2020.10.06
6427,쁘띠프랑스,보통이에요,3,2020.09.09
6427,쁘띠프랑스,보통이에요,3,2020.08.24
6427,쁘띠프랑스,볼건 많은데 중간 중간 하는 공연은 그닥.. 차 있으면 한번쯤 방문하기 좋은 것 같네요. ,3,2020.08.15
6427,쁘띠프랑스,"데이트 할만한곳,, 긍데 애기들이나 재밌지 사실 별루 할거없음ㅋㅋ",3,2020.08.07
6427,쁘띠프랑스,조금 아쉬워요,2,2020.07.26
6427,쁘띠프랑스,관리가 전혀 안 된 폐촌 느낌.... 안타깝다.,1,2020.07.05
6427,쁘띠프랑스,눈꽃빙수 10000원짜리 소자달라니 안팔고 15000 원짜리 대자만 판단다. 접시없다는 이유지만 15000원 접시도 크지않음.  15000원짜리 빙수는 우유도 없어 목막혀 뭐라도  넣어달라하니 연유 찔끔 넣어줌. 물얼음 갈아놓고눈꽃빙수라니..우유없어 미수가루  땜시 목이막힘. 서울 커피숍 8000원차리 빙수보다 못함. 시대가 어는땐데 아직도 이 짓거리하고 ...,1,2020.06.08
6427,쁘띠프랑스,입장료가 아깝다..,2,2020.06.05
6427,쁘띠프랑스,별로예요,1,2020.06.05
6427,쁘띠프랑스,"다들 쁘띠 프랑스 쁘띠 프랑스하길래 기대하며 갔는데, 기대를 너무 크게 했었던 것 같다는 생각… ",2,2020.05.05
6427,쁘띠프랑스,야외 줄인형공연 재밌어요. 근데 입장료 만원이라는게 좀 아쉽네요. 시설이나 물건들 관리상태가 안 좋아요. 입장료받는만큼 관리랑 업데이트를 잘해야 계속 갈만한 곳일 것 같아요!,3,2020.05.05
6427,쁘띠프랑스,뭐 그럭저럭... 솔직히 입장료 만원을 받는 이유가 무엇일까 고민하게 하는 곳인것 같아요. 드라마 촬영지로 나왔던 곳이구나...  빼고 파스텔 톤 집들이구나 하는 느낌... 게스트하우스 로 쓰이는 곳이 많아서 그냥 원래 펜션하다가 드라마 나오니깐 돈 받는것인가 하는 그런... ^^; 공연시간 못맞춰가서 본게 없어서 더 쓸 글이 없네요.,2,2020.04.22
6427,쁘띠프랑스,"다양한 볼거리에 공연도 재밌었어요. 특히 오르골!ㅋ 사람도 많지 않고, 포토존도 많아 잘 놀다 갑니다.",5,2020.04.20
6427,쁘띠프랑스,코로나 걱정되어 표 끊기 전에 중국인 많냐고 물어보니  중국인 안와요 하더니 대부분이 중국인 돈에 영혼을 파는 놈들,1,2020.02.20
6427,쁘띠프랑스,매점 직원 개x같은x 진짜 절대가지마세요 고객 응대 그딴식으로 하지마세요 그리고 너무 더러워서 가기싫어요 청소좀 잘하세요,1,2020.01.26
6427,쁘띠프랑스,너무 작아요~,2,2019.11.17
6427,쁘띠프랑스,예상외로 볼게 없어요 ㅋㅋ 엄청 넓고 볼게 많을줄 알았는데 실망했어요.. 애기랑 같이가면 그나마 공연도 있어서 볼만해요. 어른만 가기엔 별롱에요 ㅋㅋ 마리오네뜨공연은 들어가면 30분동안?인가 끝날때까지 못나와요 ㅋㅋ,1,2019.11.14
6427,쁘띠프랑스,조금 아쉬워요. 11시에 가서 사람이 없어서 조용하는데 너무 작고 좀 더러워요. ,2,2019.09.08
6427,쁘띠프랑스,"생각보다 작은 규모에 각종 건물과 다양한 장식품은 사실 별로 볼 거리도 못 된다는 생각, 그에 반해 만원이란 입장료는 비싸다. 각종 공연은 볼만함. 차라리 저렴한 입장료로 진입장벽을 대폭 낮추고 대신 각 공연마다 선택적으로 요금을 부과, 카페테리아 등 식음료를 보다 독창적으로 확장하여 매출을 꾀하는 게 더욱 장기적인 부흥 측면에서 낫지 않을까",2,2019.07.29
6427,쁘띠프랑스,좋아요,4,2019.05.20
6427,쁘띠프랑스,조금 아쉬워요,2,2018.09.26
6427,쁘띠프랑스,한번 와봤다 오르골 공연과 인형댄스가 인상적이네용,4,2018.07.18
