tour_id,title,comments,ratings,date
18529,팔팔삼계탕,"맛있는 삼계탕, 양도 충분합니다. 다만 값이 비싸지요~ 14,000원 ㅠㅠ",0,2013.08.08
18531,평양냉면,비빔냉면 잘 안먹는데 여기에선 비빔냉면 맛있게 잘 먹는답니다. 추천!!! ,5,2020.11.08
18531,평양냉면,좋아요,4,2020.08.04
18531,평양냉면,간이 세지 않아 맛있게 먹었어요. 내부도 깨끗하고 시원했어요. 자주 올 것 같아요.,5,2020.07.02
18531,평양냉면,짠지 때문에 맛있음,4,2020.06.29
18531,평양냉면,좋아요,4,2020.06.28
18531,평양냉면,먹어본 평양 냉면 집중에는 제일나은듯 하내요. 많이 좋아하지 않아 메니아가 아니라 가본데가 많지는 않지만 정인면옥 보다는 나은듯 합니다 개인적 취향이 아니라 별 3개드림 비빔도 괜찮내요 ,3,2020.06.14
18531,평양냉면,물냉 비냉은 간이 세지않아 괜찮아요. 가게도 외관에 비해 안은 깨끗시원했어요. 근데 15000원짜리 작은 수육... 메말라있고 식감도 뻑뻑. 남은거 전자렌지에 돌린느낌이에요. 가격이 저렴하지도 않은데 퀄리티 진짜 별로...차라리 전을 드세요. ,3,2020.06.07
18531,평양냉면,"걸신 추천의 평양냉면. 초야에 묻혀사는 강호의 숨은 고수처럼 깊은 내공을 지닌 곳으로 '의정부 평양면옥' 이후 최고의 맛이다. 맑고 슴슴한 육수와 역대 최고의 탄력과 식감을 자랑하는 면발에 감탄할 뿐이다. 편육도 맛과 가성비가 매우 훌륭하며, 최근 급부상하고 있는 '정인면옥'과는 형제지간이라고 한다. 최강의 가성비 !!!  명불허전 !!!",5,2020.06.05
18531,평양냉면,메밀함량이 다소 아쉽고 육수도 약간 아쉬움,3,2020.06.04
18531,평양냉면,맛,5,2020.05.31
18531,평양냉면,보통이에요,3,2020.05.06
18531,평양냉면,연한 육향의 슴슴한 평양냉면집,3,2020.04.24
18531,평양냉면,냉면값또올랐습니다,3,2020.04.19
18531,평양냉면,ㄹㅇ 걍찐맛집,5,2020.04.11
18531,평양냉면,평양냉면 8천원 끝,5,2020.04.03
18531,평양냉면,좋아요,4,2020.03.14
18531,평양냉면,좋아요,4,2020.03.04
18531,평양냉면,노포가 난 너무 좋타!!!,5,2020.02.03
18531,평양냉면,별거 아닌데 먹다보면 자꾸 생각나는 맛,5,2019.12.27
18531,평양냉면,좋아요,4,2019.09.28
18531,평양냉면,가성비 최고의 평양냉면 ,5,2019.09.19
18531,평양냉면,"메밀함량과 개인적으로 섞이지 않았으면 하는 동치미맛이 좀 아쉽지만, 나름 독특한 맛과 가격을 능가하는 가성비 측면에서 충분한 내공이 느껴짐.",4,2019.08.30
18531,평양냉면,좋아요,4,2019.08.13
18531,평양냉면,첫 평양냉면 집! 가격 저렴하고 맛있으나 요즘 점점 짠맛이 더 나는것같음,5,2019.07.02
18531,평양냉면,아래 댓글들이 육향이 강하다고 해서 육향이 진한 평양냉면을 좋아하는 저는 엄청나게 기대를 하고 갔는데 막상와서 먹어보니 육향보다는 면을 섞기 전에는 동치미 맛이 강하고 면 풀어서 먹으면 메밀향이 많이 납니다 시원한 동치미맛 나는 면수 느낌이라고 설명하면 될것 같습니다  싼 가격이니 고기 국을 진하게 우릴 순 없을 것이라 이해합니다  면은 주문하면 바로 뽑아...,3,2019.04.14
18531,평양냉면,오늘까지 약 7년째 찾아가서 먹고 있어요. 면에서 메밀 함량이 갈수록 줄어드는 느낌. 면이 미끈거리네요. 육수도 간도 쎄고.... 앞으로 한 번만 더 가볼까 합니다. 그때도 이러면 여긴 더이상 맛집 아닙니다.,2,2019.04.12
18531,평양냉면,"가격도 착하고, 맛있습니다!",4,2019.03.30
18531,평양냉면,"명동에서 만원짜리 평양냉면을 먹었었는데,  그거보다 맛있고 싸고 친절하고 분위기도 정감가서 좋다.  이 집도 오류동 지나다가 무심코 들어갔었는데 만족스러운 집이다  단, 내겐 양이 너무 적었다 2그릇을 국물까지 싹싹 먹어야 좀 먹은 느낌이 왔다",4,2019.03.15
18531,평양냉면,최고예요,5,2019.01.19
18531,평양냉면,보통이에요,3,2018.10.03
18531,평양냉면,면수? 엄청 짜다. 나름 평양냉면 좋아해서 일부러 갔는데 국물도 짜고 식초치니 쉰듯한 맛. 면은 평양냉면보다 더 부들부들한 막국수면에 가깝다. 오래됐지만 작은이유가 있었다. 물론 갠취향임,1,2018.08.28
18531,평양냉면,씹을수록 고소한 굵은 메밀면과 암퇘지편육 정인면옥보다 맛있댜,5,2018.08.15
18531,평양냉면,조금 아쉬워요,2,2018.08.02
18531,평양냉면,조금 아쉬워요,2,2018.07.21
18531,평양냉면,보통이에요,3,2018.06.06
18531,평양냉면,좋아요,4,2018.06.03
18531,평양냉면,자주 지나가는 길에 있는 식당. 분위기는 글쎄...  먹어본봐 평양냉면의 심심함을 알거같음 중독될거 같아.   브레이크 타임 존재,4,2018.02.20
18531,평양냉면,보통이에요,3,2018.02.17
18531,평양냉면,"슴슴한 평양냉면의 맛 그대로 더운 여름의 열기를 선풍기 바람에 기대어 식히며 한 입 호로록 아, 여름이로다",4,2017.12.25
18531,평양냉면,평양냉면(물냉면),4,2017.06.01
18531,평양냉면,국딩때부터 40대가 된 지금까지 생각나는 그맛 나이가 들어갈수록 평양냉면의 맛을 알아가네요,5,2017.05.01
18531,평양냉면,"평양냉면이 만원을 다 넘어가는 시점에서, 일단 가격부터가 완소하는 곳이다.  동치미와 고기육수를 섞어서 냉면육수를 낸다면 여기는 동치미의 맛이 더 느껴진다고 하겠다. 약간 굵지만 메밀면의 느낌을 충분히 느낄 수 있는 곳.. 근처에만 산다면 정말 자주가고싶구나.. 물론.. 기존의 매콤새콤한 겨자,식초로 먹는 분식 냉면스타일을 좋아한다면 불호임은 확실하다..",5,2016.05.03
18531,평양냉면,"처음엔 동치미 맛이 나는거 같아서 아 이집 남포면옥 스타일이네 맛없겠군 하다가 갑자기 봉피양 처럼 육향이 스멀스멀 남. 담백하고 맛있음 진짜 맛있게 먹었다 또 오기엔 너무 멀다 ㅜㅜ 자주 먹고 싶은데 ㅜㅜ 서울 동쪽은 봉피양방이점, 서북면옥... 서쪽은 이집이 갑인듯 ✔️첫째주 넷째주 월요일 휴무. 냉면 7천원.  ••정인면옥 엄마아빠집임",4,2016.03.09
18531,평양냉면,비빔이 좋아요 ,5,2019.04.03
18531,평양냉면,최고예요,5,2019.02.19
18531,평양냉면,한번더 먹어봐야지 알것같아요,3,2018.12.13
18531,평양냉면,조금 아쉬워요,2,2018.08.31
18531,평양냉면,수육은 양이 적지만 맛은 굿~비빔은 참기름 양념의 조화~물 냉은 육향 그득,4,2018.07.10
18531,평양냉면,최고예요,5,2018.01.22
18531,평양냉면,보통이에요,3,2018.01.07
18531,평양냉면,좋아요,4,2017.12.19
18531,평양냉면,좋아요,4,2017.12.01
18531,평양냉면,조금 심심함을 즐기시는분이 가면 좋을.. 담백함이라고 해야하나..  수육을 한번 더 구운 것도 특이해서 먹어볼만..,3,2017.11.24
18531,평양냉면,면이 좋네요!! ,4,2017.09.30
18531,평양냉면,조금 아쉬워요,2,2017.09.01
18531,평양냉면,최고예요,5,2017.08.29
18531,평양냉면,싸고 맛나요,4,2017.08.21
18531,평양냉면,최고예요,5,2017.08.05
18531,평양냉면,그냥 평범함 오류동은 맛집이 없어서 갈만함,3,2017.06.19
18531,평양냉면,보통이에요,3,2017.06.18
18531,평양냉면,정인면옥과 비교하자면. 좀더 시큼하고 면은 탄력이 없다. 좀더 싸긴하나 맛은 그럭저럭.,2,2017.06.17
18531,평양냉면,가성비가 아주좋다.냉면은 일부러 찾아가서 먹을 만큼은 아니어도 괜찮다.냉면보다 빈대떡이 정말 좋다.한접시 시키고 막걸리 두병 마셨다.,4,2017.06.10
18531,평양냉면,평양 냉면이 아니다! 내 혀에 평화 냉면!,4,2017.04.29
18531,평양냉면,보통이에요,3,2017.02.09
18531,평양냉면,좋아요,4,2017.01.15
18531,평양냉면,좋아요,4,2016.10.09
18531,평양냉면,조금 아쉬워요,2,2016.08.16
18531,평양냉면,조금 아쉬워요,2,2016.08.04
18531,평양냉면,보통이에요,3,2016.07.24
18531,평양냉면,평양냉면,4,2016.07.21
18531,평양냉면,순메밀 냉면~ 담백한 육수. 비빔국수도 굿~♡,4,2016.07.20
18531,평양냉면,별로예요,1,2016.06.14
18531,평양냉면,술마신 담날엔 항상 가는집,5,2016.05.30
18531,평양냉면,좋아요,4,2016.05.30
18531,평양냉면,특별히 사먹어야할 이유는 없다.,2,2016.05.24
18531,평양냉면,최고예요,5,2016.05.06
18531,평양냉면,주차는 조금 어려운편 골목길을 거쳐 주차해야함,4,2016.04.17
18531,평양냉면,걍 동치미 국물에 국수말은건데 원래 그런 맛으로 먹는거면 모르겠는데 맛있는지 모르겠던데 취존.... 옛날에 TV에도 출연한집,1,2016.03.27
18531,평양냉면,평양냉면 맛있음~~^^,0,2015.11.11
18531,평양냉면,^^,0,2014.08.17
18531,평양냉면,요즘 음식답지않게 간간하고 담백한 정통냉면 싱겁게 먹는 입맛이면 좋아하겠다.,0,2014.05.18
18531,평양냉면,평양냉면의 고수,0,2014.01.15
18531,평양냉면,비냉 곱배기 시켰다가 남겼다는... 양이 엄청 나요~,0,2013.11.30
18531,평양냉면,★★★,0,2013.08.10
18531,평양냉면,메일면이 부드럽고 양념이 진하지 않았어 좋아요,0,2013.08.08
18531,평양냉면,"강한맛이 없고 ,메밀에 구수한 면발이..계절에 상관 없이 어울리는 은은한맛~~~",0,2013.05.27
18531,평양냉면,진짜냉면잘하는집을 찾고싶다,0,2013.04.23
18531,평양냉면,여름마다갔었는데~국물맛너무좋아요~~,0,2013.04.07
18531,평양냉면,냉면 매니아 다녀와봐야지,0,2013.03.22
18531,평양냉면,분위기는 별로지만 전통 평양냉면 맛. 면발이 다른 집과는 달라서 다른 느낌을 즐길 수..,0,2013.03.21
18531,평양냉면,내나이가 벌써 56세 이북이 고향이신 아버지 손에  이끌려 초등학교때 자주 왔었는데 한동안 잊고 살다 오래간만에 와서 먹어 뵜더니 그만 변함 없이 맛나네요 ,5,2019.01.19
18531,평양냉면,날 무지 덥던 날 엄마 모시고 일부러 찾아갔는데 더워서 그런데  안에서 기다리면 안되냐 했더니 단칼에 안된다며 주인 없는 날이라 오래 걸리니까 먹으려면 먹고 아님 말라고 거의 쫓아내듯 하더라구요 너무 기분 나빠서 그냥 왔네요 평소 겨울에도 찾아갈 만큼 자주 찾던 곳이었는데 그날 이후로 발 끊었습니다 맛만 있음 뭐합니까,1,2018.07.30
18531,평양냉면,가격대비 맛 최고! 고소하고 무절임과 함께 면을 싸서 먹으면 간이 아주 딱 맞아여 ,5,2018.07.30
18531,평양냉면,육수가 밍밍해서 맛 없다고 느낄수 있지만 먹다보면은 이맛에 못 빠져 나올거에요..*^^*,5,2018.05.09
18531,평양냉면,대부분이 맛나다고 하는데...나만 맛 없는건가?,1,2017.01.17
18531,평양냉면,가격대비 참 좋은집입니다.,4,2016.08.14
18531,평양냉면,넘 맛있어요여름은 물론이고 추울때도 한번씩 생각납니다,5,2016.07.23
18531,평양냉면,영하의 날씨에도 먹으러 갔어요넘 맛있어요,5,2016.04.25
18531,평양냉면,"국물이 처음엔 밍밍한 거 같은데 먹을수록 땡깁니다. 살짝 메밀향 나는 면도 좋고요. 요즘은 을밀대도 간이 좀 쎄진 거 같아서... 면은 을밀대가 좋지만, 국물은 여기 손을 들어주고 싶네요.",4,2015.11.18
18531,평양냉면,먹을때는 면의 쫄깃한 맛이 느껴지고 먹고나서는 면의 포만감만 느껴집니다.앞에 50년 전통이라고 느껴졌는데 냉면의 맛보다는 면의 배부름을 추구하시는 조상님의 지혜를 느낄수 있었습니다 ^^,1,2015.10.28
18533,백담폭포송어횟집,인제 놀러와서 찾은 횟집인데 역시 평이 좋은데는 다 이유가 있는 듯. 송어회 처음먹어보는데 안비리고 맛있었어요. 특히 님들 간장소스 꼭 적혀있는 소스비법 그대로 따라서 만들어 먹어보세여 jmt. 경치도 좋고 맛도 좋고 송어 정원보면서 즐겁게 먹었습니다 :),5,2020.10.11
18533,백담폭포송어횟집,송어는 말할게 없고 반찬도 많고 푸짐해요,4,2020.08.13
18533,백담폭포송어횟집,송어는 역시나 맛있고 식당 자체가 볼거리도 있고 가볼만 한 곳 근처 지나가면 또 갈 곳,5,2020.05.02
18533,백담폭포송어횟집,"여기 가게앞에 송어양식장있음,,, 직접키우는건데 말해뭐해,,, 말다했찡 존마탱...!!!맛집 ㅇㅈㅇㅈ!!!",5,2020.04.16
18533,백담폭포송어횟집,주말에 갔다 왔는데 사장님도 친절하시고 송어도 맛있게 잘 먹고 왔습니다. 또 먹으러 갈께요~,5,2020.04.13
18533,백담폭포송어횟집,송어를 자주 먹진 않는데 지금까지 먹어본 맛중에 최고네요~!! 인제오면 완전 강추해요~~,5,2020.04.13
18533,백담폭포송어횟집,송어 직접 키우셔서 그런지 정말 믿고 먹을수 있는 최고의 맛이네요!!^^,5,2020.04.10
18533,백담폭포송어횟집,파리들때문에 음식에 집중할수가 없었음 파리들 계속 쫓으면서 먹느라. ,2,2019.08.27
18533,백담폭포송어횟집,폭포도보고 송어회도먹고 풍경도 좋고 맛도 좋아요!!맛집추천,5,2019.08.01
18533,백담폭포송어횟집,맛도 좋고 풍경도 좋고 최고예요,5,2019.07.02
18533,백담폭포송어횟집,좋아요,4,2018.11.23
18533,백담폭포송어횟집,좋아요,4,2018.08.27
18533,백담폭포송어횟집,최고,4,2017.05.30
18533,백담폭포송어횟집,맛도 좋고 인공폭포도 멋져요,4,2016.07.24
18533,백담폭포송어횟집,별로예요,1,2016.05.06
18533,백담폭포송어횟집,송어회,4,2016.04.02
18533,백담폭포송어횟집,1kg 3만 2kg 6만  속초에서 가까움.,0,2016.02.10
18533,백담폭포송어횟집,2.유명한 송어횟집,0,2016.01.26
18533,백담폭포송어횟집,"백담사 가는 중에 급하게 찾아낸 맛집.  직접 키운 송어를 그때그때 잡아 회를 떠주신다. 회도 맛있고, 서비스로 나오는 매운탕도 맛있고. 깨끗까지... 또 가고 싶다.",0,2014.06.07
18533,백담폭포송어횟집,서비스 좋고  맛있어요^^,0,2013.12.28
18533,백담폭포송어횟집,송어 양식을 해서 회가 신선함,0,2013.12.26
18533,백담폭포송어횟집,경치 좋은 곳에 위치한 송어집! 1급수에서 양식한다는 송어와 관상용 폭포까지! 완전 맛남!,0,2013.11.03
18533,백담폭포송어횟집,1급수에서 직접 양식해 키워선지  송어께서 윤기가 좌르르하시고  입안에 씹는 느낌이 한탄력 하시네요~~(^o^)b 강추요~~(^-^)v,0,2013.08.10
18533,백담폭포송어횟집,송어회,4,2016.04.02
18533,백담폭포송어횟집,1kg 3만 2kg 6만  속초에서 가까움.,0,2016.02.10
18533,백담폭포송어횟집,2.유명한 송어횟집,0,2016.01.26
18533,백담폭포송어횟집,"백담사 가는 중에 급하게 찾아낸 맛집.  직접 키운 송어를 그때그때 잡아 회를 떠주신다. 회도 맛있고, 서비스로 나오는 매운탕도 맛있고. 깨끗까지... 또 가고 싶다.",0,2014.06.07
18533,백담폭포송어횟집,서비스 좋고  맛있어요^^,0,2013.12.28
18534,풀꽃세상,"다양한 꽃과 나무, 주인장의 친절함과 눈을 사로잡는 너무나 멋진 도자기들...",5,2020.10.22
18535,품안에서해바다펜션,"제가 부안이 고향이고 부안백산중학교졸업하고 서울목동에서 지금은 살고 있는데, 여름휴가로 이곳에 친한형님이 저번주 토요일예약하고  왔는데 취소당했습니다. 코로나19로 서울에서 와서인지 너무나 불친절하다는 말을 듣고 제가 화가났습니다. 이형님도 군산에서 고등학교까지 살았고 부모님과 동생은 아직도 군산시내에서 사는 유지입니다. 참 인심이 이러면 되겠습니까!  ",1,2020.08.25
18535,품안에서해바다펜션,"펜션들 중 가장 안쪽, 높이 위치해있어서 조용하고 멀리 바다가 잘 보입니다. 깔끔하고 좋아요! 주인내외분들 정말 좋습니다.",5,2020.08.09
18535,품안에서해바다펜션,"평점이 좋아서 기대하고갔는데 정말 이렇게 만족할 수 없어요! 샤워기수압도 좋고 아주깨끗하게 관리해주셨어요 침구도 부드러웠고 , 사장님이 조경도 아주 잘 가꿔놓으셨더라구요 오래오래 운영해주세요! 또 가고싶어요",5,2020.05.04
18535,품안에서해바다펜션,4계절다조아요,5,2015.07.09
18535,품안에서해바다펜션,너무좋아요진짜,5,2014.01.01
18536,풍경마루 국회의사당점,보통이에요,3,2017.06.15
18538,풍남문,아이폰11 사진찍기,5,2020.09.20
18538,풍남문,정유재란때 왜놈들이 태우고 다시 재건하여 유일하게 남은 전주성의 남문,3,2020.05.14
18538,풍남문,보통이에요,3,2020.01.26
18538,풍남문,이뻐요~~ 앞에서 사진들 찍으세용,5,2018.12.16
18538,풍남문,보통이에요,3,2018.11.04
18538,풍남문,신호대기중 찰칵.,2,2018.04.28
18538,풍남문,"시장, 청년거리, 영화거리에 있는 성문입니다. ",4,2018.02.03
18538,풍남문,풍패향 전주의 남문. 오백년간 호남수부의 성곽으로 군림하던 전주성이 모두 헐리면서 유일하게 남은 성문,3,2017.03.15
18538,풍남문,야경은 못봤지만 ,3,2016.04.23
18538,풍남문,호남제일성,5,2018.03.17
18538,풍남문,2015.1 전주여행,3,2017.02.13
18538,풍남문,최고예요,5,2016.05.14
18538,풍남문,국가 보물로 지정된 전주성의 남쪽 정문,0,2015.05.03
18538,풍남문,,0,2013.08.22
18538,풍남문,2013.03.23 영선씨랑♥,0,2013.06.10
18538,풍남문,최고예요,5,2018.04.08
18540,풍천장어나라,좋아요,4,2018.07.25
18540,풍천장어나라,조금 아쉬워요,2,2018.01.05
18540,풍천장어나라,조금 아쉬워요,2,2017.07.28
18540,풍천장어나라,좋아요,4,2017.03.12
18540,풍천장어나라,깔끔하고 장어가아주담백한맛이에요,4,2017.01.16
18541,풍천장어타운 경암점,맛있고 깔끔해요,5,2020.08.29
18542,풍혈냉천,바위틈에서 냉바람이나오고 지하수는 물이넘차가워 10초못버틴다,5,2016.05.04
18542,풍혈냉천,좋아요,4,2018.08.01
18542,풍혈냉천,보통이에요,3,2018.07.31
18542,풍혈냉천,동생 여친이랑 동생이랑 나랑 발담그고 오래 버티기 내기함. 10초가 1분 같이 느껴진다.. 들어가자마자 빨리 나가라고 소리지름.. 주변에서 존나 웃고..쪽펄린거 그딴거 없음 본능이 이김.. 동굴도 있는데. 음료수 냉장고필요없음. 그냥 시원해..,0,2013.08.09
18542,풍혈냉천,풍혈냉천 주위로 철조망이 빙둘러져있고 여기는 개인 소유이니 들어가지 말라고 경고문이 부착되어 있음. 철조망 너머로 풍혈냉천을 구경할 수 있으나 접근은 안됨. (사전에 진안군청에 문의하길 권함),1,2018.01.23
18544,프린스식당,가격대비 음식 아주 작살 입니다 1인분 정도 되는 음식을 4인분으로 ㅋㅋ 관광지라 베짱 인듯 다른곳은 몰라도 이 식당은 좀 많이 아니라고 생각합니다  버스 기사들이 많은걸보니 버스기사들 팁 많이 주는지...,1,2019.11.11
18546,피아노바다펜션,펜션이 너무 깨끗하고 넓은잔디에서 바베큐하는 맛이 일품입니다 !!! ,5,2020.10.04
18546,피아노바다펜션,"독채라편하고 깨끗한 환경 ,사장님 너무친절하심, 바베큐및 뒷마당 활용도굳",5,2020.08.27
18546,피아노바다펜션,최고예요,5,2019.04.06
18546,피아노바다펜션,회사 밴드 멤버들과 함께 평생 잊지 못할 즐거운 추억을 만들고 왔습니다~ 정말 최고에요!,5,2019.04.06
18546,피아노바다펜션,최고예요,5,2019.04.06
18546,피아노바다펜션,"사장님 두분이 정말 친절하구, 펜션에서 보는 석양이 아주 일품이었습니다. 보통 펜선과 달리 이불과 수건등도 넉넉하구 취사기구도 아주 많았어요. 다음에 대부도 다시 가면 무조건 또갑니다 ♡♡♡",5,2019.04.06
18546,피아노바다펜션,좋습니다 ^.^,5,2019.04.06
18546,피아노바다펜션,최고예요,5,2019.04.06
18546,피아노바다펜션,"6월 22일 1박 숙박했었습니다~ 일끝나고 가서 늦게 도착했는데도 사장님이 반갑게 맞아주셨어요! ㅋ 한동안 바빠 이제서야 후기 올리네요~ 바베큐장도 펜션도 청소가 잘 되어있었고, 이불도 뽀송해서 잘자고 기분좋게 쉬다 왔어요! ㅋ 무엇보다 해가 잘 들었던 이층 테라스에서 아침에 바다보며 마셨던 커피가 가장 기억에 남네요 :)",5,2018.08.07
18546,피아노바다펜션,잘 놀다 왔습니다. ^^,5,2018.07.23
18546,피아노바다펜션,전망이 아주 좋습니다,1,2018.07.19
