tour_id,title,comments,ratings,date
16059,커피나무 본점,"500원 할인 쿠폰 발행됐습니다. 도천 진짜 순대,한방 족발 이용하신 고객님 께서는 영수증과 할인쿠폰을 제시해주시면 \500/잔 할인 됩니다. 단, 영수증 한매당 1잔에 적용 되오니 참조 하시기 바라며,팥빙수 는 제외 입니다. 그리고 누적 무료 쿠폰도 발행됐으니 많이 애용 부탁 드립니다. 할인쿠폰은 도천 진짜순대,한방족발 카운터 에 있습니다.",5,2013.08.16
16059,커피나무 본점,저번주 주말 유명한 도천진짜순대 먹으러 갔다가 횡재..... 커피나무...ㅋㅋ. 조금 생뚱 맞지만 추천하고 싶은 집..스타벅스 부럽지 않은 깊은 맛과 저렴한 가격 ...굿 입니다. 컨테이너 로 만든 독특한 커피 맛집 입니다.,5,2013.07.23
16059,커피나무 본점,"우연히 찾게되었는데, 가격도 착하고 맛도 괜찮네요 -  촌에서 발견한 분위기 있는 카페 ~",5,2013.07.17
16059,커피나무 본점,아담한 분위기 있는 까페 더군요..까페모카 휘핑크림 음... 정말 잘먹었습니다. 사장님 가격좀 올리셔야 될듯..,5,2013.05.26
16059,커피나무 본점,가격도 착하고  양도 많고 맛도 좋네요.. 앞으로 자주 이용 해야 겟어요,5,2013.04.30
16061,일번지할매충무김밥,진짜 맛없어요 최악임 할머니도 불친절하고 5인분이나사서 한입먹고 버림ㅠㅠ,1,2020.10.04
16061,일번지할매충무김밥,충무김밥 맛있어요! 두번째 방문 입니다. 리뷰가 안좋아서 답답한 마음에 남겨요.  할머니 말투가 다소 거칠게 느껴져서 많이들 오해하시는것 같은데 경상도가 원래 좀 무뚝뚝한 편이잖아요~ 저는 본투비 경상도인이라 별로 불쾌하지 않았습니다.  양도 세상 푸짐합니다. 충무김밥에 먹을 깍두기와 석박지 꽤 많이 챙겨주세요. 1인분 시켜도 넉넉히 주십니다. 기다릴때 먹...,5,2020.09.22
16061,일번지할매충무김밥,놀랄정도로 맛없구요 김밥의 김 상태가 정말 처참했어요. 라면은 간도 안맞고 뭔 맛인지도 모르겠고;; 차라리 짜기라도 하면 물 넣어서 먹으면 되지만 싱거운건 노답.. 라면 안에서 나온 게는 그물들 걸려있어서 비위 강한편인데도 비위 확 상하고.. 그렇다고 매장이 깔끔하거나 친절한것도 아니고 솔직히 1점대 예상하고 들어왔는데 2점대라 좀 놀랐네요.,1,2020.08.06
16061,일번지할매충무김밥,젓가락에 덜 씻긴 김 있구요.. 앞 손님이 계산 덜 했다고 계속 투덜거리시구요.. 시래깃국은 원가가 얼마나 될런지 모르겠어요ㅎㅎ 정말 관광객 대상 장삿집이네요ㅎㅎ,1,2020.07.26
16061,일번지할매충무김밥,사장님이 예의가 너무 없으시네요..,1,2020.07.05
16061,일번지할매충무김밥,양도 푸짐하고 맛있네요. 옆집에서 같은 3인분 시켰는데 양 차이가 많이나네요. 다음부터는 여기서만 사야겠어요. 재방문 4인분 시켰는데 역시 양은 엄청나네요. 맛있게 잘먹었어요.,5,2020.06.01
16061,일번지할매충무김밥,맛없어요 절대 추천안함 반찬 좀 더 달라하면 대꾸도 안함 평점 3.2도 과평가됨 라면 짜기만하고 맛없음 해물 많이 들어갔지만 국물맛 따로 놈.  믿고 거르시길,1,2020.02.16
16061,일번지할매충무김밥,양이 많고 가격도 저렴합니다 넷이 충무김밥 3인분에 해물라면 1인분 먹었는데 아주 배부르게 잘먹었습니다,5,2020.02.12
16061,일번지할매충무김밥,"양도 많고, 맛도 좋았어요 가격도 싸고, 누룽지 서비스도 주시고 또 가고싶네요",5,2019.09.24
16061,일번지할매충무김밥,딱 중간. 섞박지 보단 오징어어묵 무친게 더 맛있어요.,3,2019.09.06
16061,일번지할매충무김밥,"충무김밥은 사실 어딜 가나 만족스럽지 않은 음식. 비싸진 오징어보다 오뎅이 더 많은 오징어 무침은 아쉽지만 양념이 맛있고, 석박지는 어지간한 설렁탕집보다 맛나다. 해물라면은 5천원이 아깝지 않은 맛과 해물양. 된장을 베이스로 해서 텁텁하지 않고 구수하다.",5,2019.07.01
16061,일번지할매충무김밥,충무김밥+홍합탕(가게에서 드실경우만 나옴 포장시 홍합탕 없음) 된장라면,4,2016.11.28
16061,일번지할매충무김밥,별로예요,1,2019.01.11
16061,일번지할매충무김밥,할매가 욕심이 많아요 맛은 그런대로  다른 충무김밥집을 욕하는게 듣기가 싫으네요 ,3,2017.12.17
16061,일번지할매충무김밥,보통이에요,3,2017.04.24
16061,일번지할매충무김밥,🤔,2,2016.08.07
16061,일번지할매충무김밥,홍합탕,0,2014.05.07
16061,일번지할매충무김밥,얼큰라면,0,2014.05.05
16061,일번지할매충무김밥,불친절 ,1,2017.03.24
16062,일붕사,좋아요,4,2018.12.08
16062,일붕사,동굴 속 법당 절벽,4,2018.12.02
16062,일붕사,"의령9경중 제3경 기네스북에 등재된 세계 최대 동굴법당 2014.3.4일 카스 시리즈 1,2,3 참조",4,2016.11.30
16062,일붕사,별로,1,2019.01.19
16062,일붕사,좋아요,4,2016.04.02
16062,일붕사,동굴 법당,0,2014.08.17
16062,일붕사,,0,2014.08.10
16062,일붕사,땅굴? 동굴안에 법당이 차려진 인공인지? 자연인지? 나는 봐도 모르겠던 폭포와 주위 경치가 이뻤던 곳.   한번쯤은 가볼만 하겠던 곳♥,0,2013.05.17
16063,일성모텔,여자친구랑 이번에 루지여행갔다가 쉬었던 모텔~ 깔끔하니 뷰도 좋고 좋네용 !! 강추!,5,2017.09.04
16063,일성모텔,여자친구랑 여행갔다가 쉬었던 곳!!!!객실도 깔끔하니 좋네요~,5,2017.03.22
16063,일성모텔,"통영 출장이 있어서 들렸는데, 생각보다 객실이 깔끔해서 좋았어요. 잘묵다 갑니다~ !!",5,2017.03.17
16063,일성모텔,통영 친구들이랑 놀러갔을때 편하게 쉬고왔네요ㅎㅎㅎ 또놀러갈께요~,5,2017.03.17
16063,일성모텔,통영루지로 놀러갔다가 일성모텔에서 하루 보냈는데 객실 너무 깔끔하고 좋네욯ㅎㅎ 담달에 또 갈까 해요,5,2017.03.17
16064,부곡온천콘도앤리조트,온천물 좋습니다,5,2020.08.15
16071,임페리얼모텔,오랜 여관. 위 별표 믿지마세요. ,1,2020.08.28
16071,임페리얼모텔,생각보다 훨신맘에들어요 이정도면 깨끗하고  특히 사장님꿀친절 정말최고예요  ,5,2020.05.04
16071,임페리얼모텔,청결하고  특히 사장님의   서비스에 감사드립니다,5,2019.06.18
16071,임페리얼모텔,모두 맘에 듭니다..,5,2018.06.24
16074,입곡군립공원,바람도 살랑살랑  조용한세상 거기에  한글 떼신 할머니들의 시에 눈물도나고요. ,4,2020.02.01
16074,입곡군립공원,걷기 좋은 곳..,3,2018.10.21
16074,입곡군립공원,보통이에요,3,2016.09.04
16074,입곡군립공원,가족들과 나들이 가기 좋은곳,0,2014.01.30
16075,자굴산,최고예요,5,2020.04.01
16075,자굴산,좋아요,4,2019.06.06
16075,자굴산,의령9경중 제2경,4,2016.11.30
16075,자굴산,좋아요,4,2016.05.10
16075,자굴산,완전한 계곡,0,2013.08.13
16075,자굴산,의령 자굴산 자동차궤적 포인트!,0,2013.04.02
16078,자생오리원,최고예요,5,2020.10.16
16079,자연채,평범했어요~~~,2,2017.05.04
16079,자연채,마시써요,5,2018.01.28
16080,자연횟집,"이 횟집 계산할때 잘봐야 해요~~ 눈땡이 맞아요^^ 음식값 113,000원인데~~ 125,000원으로 계산~^^ 주인 아줌마 12,000원 더 받아서 때 돈 버세요~^^ 주인 아줌마 양심이~~ 이런 집은 빨리 망해야 해요~^^",1,2020.03.22
16080,자연횟집,맛있어요 하하하 신난다!!!,5,2020.03.18
16080,자연횟집,낙지덮밥 먹었는데 밑반찬도 깔끔하고 낙지가 부드럽게 양념이랑 잘 어우러져서 진짜 맛있었어요! 사장님도 완전 친절하셔서 먹고 나서 기분 좋게 나왔습니다,5,2020.02.23
16080,자연횟집,"점심식사하기 좋은 집. 회덮밥, 낚지덮밥  좋아요. 서비스마인드는 별로 없고.  옆집 아주머니 느낌. ",3,2019.11.12
16080,자연횟집,이쪽으로 이사온지 얼마 안되서 한번 가봤는데 분당에서 이렇게 맛 없고 서비스 형편 없는 횟집은 첨이네요. 저만 그런줄 알았는데 동네 사람들도 잘 안가신다는데 괜히 다녀왔네요. ,1,2019.09.08
16080,자연횟집,운중동에서 최고인듯 가격도 싸요 가격올리지마세요~~~,5,2019.08.30
16081,호텔자자,별로예요,1,2019.09.16
16083,장가어가숯불구이,"보통이에요 반찬이 백김치 과일샐러드 생선조림 무짱아찌 밖에 안나와요 먹을 반찬이 없고, 장어 두마리에 45000인데 가격대비 먹잘게 없어서... 걍 그랬어요. 반찬말고는 깻잎이랑 상추 마늘 쌈장뿐였어요",1,2018.04.23
16083,장가어가숯불구이,짱어 맛지네요 ㅋㅋ 기름기가 원래 좀 있는 음식이라 그런지 넘 많이 먹었나 속은 좀  술을 많이 먹어서 그런가 ㅋㅋ 그랬지만 정말 맛있었습니다. 최고 ㅋ,5,2013.05.28
16083,장가어가숯불구이,"장어 정말 맛있었어요 서비스도 좋았고, 근데 조금 늦게 나와서 아쉬웠어요~ 하지만 만족~!오천원짜리 멍게비빔밥도 굿~!",5,2011.09.20
16083,장가어가숯불구이,덕분에 맛있는 장어 먹고 거짓말 조금 더 보태서 힘이 나는 느낌 잇습니다. 장어 진짜 맛잇더군요. ,5,2011.08.23
16083,장가어가숯불구이,장어 잘 먹었습니다. 술이 막 들어갔어요 ㅋ ,5,2011.07.29
16086,장사도,주변 풍경과 함께 사진 찍는곳~~ 여름엔 쫌 더워요^^ 그래도 외도보단 시원~~~ㅋ  다음에  또 가고 싶은곳이네요. ,4,2020.08.22
16086,장사도,공원을 둘러보기에 좋게 잘 조성해 놓았는데 관람시간이 조금은 아쉽다.,4,2020.05.07
16086,장사도,수국이 잔뜩 핀 여름에 또 오고싶어요 근데 뱃삯이 너무 비싸요...,4,2020.02.11
16086,장사도,좋아요,4,2019.03.25
16086,장사도,좋아요,4,2017.06.10
16086,장사도,좋아요,4,2016.09.19
16086,장사도,"나름 괜찮은 여행지일 것 같은데요. 그런데 여행시간이 2시간은 좀 짧아요. 여행시간을 최대한 장사도~통영 유람선 막배 탈 시간 또는 장사도~거제(가배,대포) 유람선 막배 탈 시간까지 연장을 해야 같아요. 장사도 관계자 여러분들과 통영~장사도 유람선 관계자 여러분들 그리고 거제~장사도 유람선 관계자 여러분들 부탁드립니다. ",3,2018.08.26
16086,장사도,음식 개맛없음...ㅡ.ㅡ,1,2017.08.25
16086,장사도,장사도식당에 가서 멍개비빕밥을  먹었는데 어쩜 그렇케도 맛이 없는지 반찬은 왜그렇케 소금인지 장사도 생각하면 머리가 절래절래 장사도 사장님 식당을 패쇄하더지  식당 아주머니를 교채하시던지 장사도 가사는분들  식당에는 절대가지마세요,1,2013.08.27
16090,장산숲,드라마 촬영지로 유명해서 들렸어요 명칭은 숲인데 그냥 작은 공원?? 느낌입니다 연못..?? 으로 해서 한바퀴돌고 인생사진찍고 놀고 다해도 30분이면 충분히 볼수있을 정도에요 근데 진짜.. 사진 이쁘게 나옴 ㅋㅋㅋㅋ,4,2020.09.08
16090,장산숲,예쁘네요:),4,2018.07.29
16091,장승포유람선,안내 잘합니다,5,2020.06.06
16091,장승포유람선,최고예요,5,2020.05.02
16091,장승포유람선,보통이에요,3,2016.03.26
16091,장승포유람선,그 때나 지금이나... 그립다.,5,2016.05.21
16091,장승포유람선,좋아요,4,2016.04.02
16091,장승포유람선,해금강,4,2016.03.17
16091,장승포유람선,넘멋진 해금강... 배멀미는 났지만 정말 아름다웠던곳,0,2013.08.13
16091,장승포유람선,외도 짱짱,0,2013.08.08
16091,장승포유람선,정말 한번가볼만한곳! 외도가는길 중간중간에 즐길거리가많음,0,2013.08.08
16091,장승포유람선,"한 번은 몰라도, 두 번 이상은 완전 비추!! 유람선 탈 때 사람들이 얼마나 막무가낸지... 시스템도 제대로 갖춰져있지도 않고...",0,2013.08.05
16091,장승포유람선,외도,0,2013.05.02
16091,장승포유람선,외도 보타니아를 관광을하고 기념품을 샀는데 장승포 유람선터미널로 돌아온뒤 기념품을 놓고 온것을 알게되어 매표소 직원에게 사정을 얘기를 하니 당장은 어렵고 찾게되면 택배로 보내준다고 해서 기다린지 3일만에 물건을 찾아서 택배로 보내주셨습니다.너무너무 감사햅니다. 끝까지 마무리를 잘해주셔서 감사합니다.,5,2018.04.10
16092,장승포황금어장굴구이,저희는 굴을 너무 좋아하는 부부입니다 통영을 갔다 거제에 왔는데 굴을 못먹고 온게 아쉬워 써치하다 찾은 굴코스 요리입니다 요즘 코로나 때문에 장사가 잘안되서 전화 먼저 드리고 방문하였습니다 코스로 2인 주문을 하고 먼저 탕수육이 나왔고 생굴회가 나왔는데 먼가 느낌이 좋은 느낌?이 나서 여쭤 봤더니 코로나 때문에 굴작업을 못하여 해녀가 소량으로 따오는 벚굴이...,5,2020.04.19
16092,장승포황금어장굴구이,보통이에요,3,2018.03.18
16096,장어생각,예전이 더 좋음 ,3,2018.05.07
16096,장어생각,좋아요,4,2017.09.25
16096,장어생각,영등포. 두당 3만원. 장어와 오리 무한리필. 비싸지만 맛도 있고 한번쯤 가볼만한곳,3,2017.08.04
16096,장어생각,최고예요,5,2016.11.20
16096,장어생각,무한리필집 수준의 맛,2,2016.09.20
16096,장어생각,조금 아쉬워요,2,2016.03.20
16096,장어생각,바다장어 무한리필,0,2015.07.11
16096,장어생각,장어,0,2015.07.09
16096,장어생각,테로 무한리필 3.3,0,2014.11.26
16096,장어생각,"2014 테이스티로드 6회 방영 바닷장어 무한리필 1인 33,000원 (소금구이/양념구이+장어떡갈비+오리훈제+음료수+잔치국수/비빔국수/계란찜)",0,2014.07.27
16096,장어생각,장어가 무한리필이라니! 근데 맛도 있다니!!,0,2014.06.06
16096,장어생각,김풍,0,2013.11.09
16096,장어생각,"티몬을 통해 구매한 장어생각 스페셜 저녁특선~~ 자연산바다산장어2마리, 대하, 떡갈비, 훈제오리, 장어매운탕에 밥과 계란찜까지 나오는 푸짐한세트!! 구뜨~~",0,2013.08.28
16096,장어생각,여기가 좋지 암~ㅋㅋㅋ,0,2013.08.23
16096,장어생각,영등포 역에서 걸어서 오분 일인당 33000원에 바다 장어와 오리훈재 무한리필 복분자주는 진로만 있고 병당 만원 받음,0,2013.08.14
16096,장어생각,무한장어구이,0,2013.08.10
16096,장어생각,"장어,오리고기,장어떡갈비,음료수,식사(계란찜,국수,된장찌게..) 무한 리필 현금은 1인 30000원,카드33000원",0,2013.07.21
16096,장어생각,영등포 장어생각 내부는 굉장히 넓었다 점심시간이 조금 지난 2시쯤 갔더니 역시 한산했던 내부 ㅋㅋㅋ 저녁이랑 밤에 바글바글할것 같다,5,2015.11.12
16096,장어생각,마지막 다섯번째 판까지 클리어했습니다^^ 네번째 판까지는 세마리씩 주셨는데 마지막엔 두마리 주시더라구요^^ 배불러서 두마리가 마무리로 적당했지만요^^;,5,2015.08.04
16096,장어생각,"며칠 전 처 생일 때 함께 다녀 왔는데, 참 맛나게 먹고 왔습니다. 일 하시는 아주머니도 친절하시고... 처랑 제가 음식에 있어서는 좀 까다로운 편인데, 매우 흡족했음 !!!",5,2015.02.16
16096,장어생각,몸보신제대로하고왔어용^^ 여러분들도 맛잇게드시고 몸보신확실시하구오세용♥,5,2015.02.13
16096,장어생각,장어는 항상 좋아요^^ 양념이 맛있네요 ㅎㅎㅎ,5,2015.02.12
16096,장어생각,한마리 포장해왔는데 지렁이 만한거 딱 8점 넣어주네요 허허..집에와서 뚜껑 열어보고 어이 없어서 참..장사 그딴식으로 하지마세요,1,2014.07.13
16096,장어생각,써빙 보시는분들 중국분들 같은데 교육좀시켜서 일시키세요짜증나는  목소리와 불친절함 최고더군요음식도 장어 새우 오리고기 등을 한판에같이 궈주시던데영 별로였으며 따로는 안된다니..2점도 아깝네요,1,2013.05.17
16096,장어생각,맛은 그닥 ~ 결혼식장에 나오는 장어맛정도 생각하면됨,2,2012.03.19
16096,장어생각,최악... 손님이랑 살짝 부딧쳤는데 되려 째려보는 종업원은 뭔가요,1,2011.12.09
16096,장어생각,셋이가서 배 찢어짐... 각격대비 최고!!,5,2011.09.17
16097,통영장어잡는날,장어 느끼하지 않고 촉촉하구요 서비스로 나오는 장어시락국도 맛있어요 여기까진 다른집이랑 비슷하지만 서비스로 멸치회무침까지나오고 2만원이라는게 큰 장점이에요 혼자가면 1인분도 주문가능합니다,5,2020.10.20
16097,통영장어잡는날,로컬 장어 맛집.,4,2020.10.18
16097,통영장어잡는날,아진짜맛집이라고여,5,2020.09.06
16097,통영장어잡는날,"이것은 마치 어른이의 노마골드,, 계속 사라지네",5,2020.09.06
16097,통영장어잡는날,최고예요,5,2020.07.20
16097,통영장어잡는날,이런 메뉴구성과 가격은 어디서도 보기 힘들다. 맛은 중박 이상은 한다.,4,2020.07.02
16097,통영장어잡는날,장어가 통통하니 진짜 부드럽고 맛남. 곁들임으로 주는 멸치회무침은 깻잎에 싸서 먹으면 꿀맛입니다. 장어탕은 청양고추가 들어가서 적당히 매콤하니 좋아요~ 기대이상 좋았던 요리였습니다.,5,2019.11.12
16097,통영장어잡는날,너무 맛있어서 깜짝놀랐어요... 가성비 갑인듯...진심존맛,5,2018.12.29
16097,통영장어잡는날,"가성비  굿!!  기본찬은 멸치회 무침등 장어탕등등 공깃밥 시키면 어리굴젓,콜라비 무침!!  모듬회는 하루전에 예약 필수!  사장님이 통영분!!",5,2018.03.09
16098,장어한마리,맛있지만 비싸요. 이거 한판이 4만원.,3,2020.08.12
16098,장어한마리,보통이에요,3,2016.08.21
16098,장어한마리,예전부터 회사 회식때도가고 자주갔는데 요즘은 물가가 많이올라다고 한접시에 4만원 받드라구요 한접시에 성인한명이 먹어도 모자을판으로 양도 적어요 거제에서 장사하시는분들 정신좀 차리세요 요즘도 머든지 비싸게 장사하시니 제살 깍는짓좀 그만하세요 ,2,2016.08.18
16098,장어한마리,여기 국물짱,5,2016.05.28
16098,장어한마리,장어,0,2016.01.10
16098,장어한마리,맛나요  방아잎이랑 먹음 쵝오,0,2014.01.04
16098,장어한마리,설명이 필요없음.,0,2013.10.13
16098,장어한마리,장어맛이 끝내줍니당!~~^^,0,2013.08.08
16099,장유대청계곡,좋아요,4,2016.04.12
16099,장유대청계곡,보통이에요,3,2016.04.01
16099,장유대청계곡,쥑이네,0,2013.08.13
16099,장유대청계곡,장유 폭포 쪽에 물이 무릎까진오고 좋네요 ㅎ,0,2013.08.10
16099,장유대청계곡,대청계곡 장유폭포라고도함.. 창원 김해 인근에서 유명한 계곡중한군데   GNN경남닷컴  http://www.gnn.so,0,2013.08.06
16099,장유대청계곡,좋아도 너~~~무좋아,0,2013.04.07
16103,장척계곡,좋아요,4,2016.04.02
16106,장춘향,별로예요,1,2020.08.01
16106,장춘향,최고예요,5,2020.06.27
16106,장춘향,별로예요,1,2019.03.27
16106,장춘향,후기보고갔다가.. 짜장면은 진짜 너무심하다싶을정도였고  탕수육은 너무눅눅하고 짬뽕도 다퍼지고 진짜 별로였습니다 점심특선도 21000원아니고 28000원임 돈아깝당,1,2019.02.19
16106,장춘향,난 이집  장춘향 40년전부터  이용 만두는  물만두를  먹어야함.,5,2019.01.20
16106,장춘향,짜장면 짬뽕 유산슬 오향장육 군만두 먹어봤는데 존맛에다가 사장님 친절함,5,2018.11.26
16106,장춘향,최고예요,5,2018.10.10
16107,장풍숲,,0,2013.08.10
16108,재건냉면집,입소문 타서 사람은 진짜 엄청 많음 하지만 맛은 우리가 먹는 일반적인 냉면맛이랑 많이 다른 맹물 후추맛 냉면임 비빔냉면은 안먹어 봤지만 물냉면은 비추천..,1,2020.08.09
16108,재건냉면집,절대 가지마세요 개 ~쓰레기,1,2020.08.08
16108,재건냉면집,일단 물냉은 진짜 맛이 없네요.. 너무 실망임.. 비냉은 먹을만함. 사장님 직원들 불친절함. 두번은 안갈래요. ,1,2020.08.01
16108,재건냉면집,앉아서 주문하고 시키는동안 낙서된 메시지를 나는 읽었어야 했다. (‘냉면 먹지마’)  원래 식초안뿌리고 냉면먹는 스타일이라 그냥 먹었는데 뭐지 싶었음. 오늘따라 같이온 가족들은 식초 와사비를 평소보다 많이 뿌리심. 심지어 반대편 방향의 아저씨는 주방에 항의하러감  육전은.. 할많하않.. 물냉은 고통스러웠다 다시올 의향없음.  ,1,2020.06.12
16108,재건냉면집,"한때는 사천하면 재건냉면이었는데, 현재 재건냉면은 맛도 없고. 서비스도 불친절. 전혀 추천하고싶지 않은 집.",1,2020.05.29
16108,재건냉면집,"잡채 같은 면발, 오이와 전으로 만들어진 고명,  색다른 맛인것은 분명합니다. 원래 냉면이 북한 음식이다보니 남쪽에 와서 많이 달라졌겠죠. 재밌는것은 서빙을 담당하시는 분들리 외극인 근로자 같았는데 목소리 톤이 계산하시는 사모님(?)과 비슷해 웃겼다는....^^ 그런  차원에서 방문해 먹어볼 만 합니다. 하지만, 재방문 의사는...없습니다. ",3,2020.05.10
16108,재건냉면집,배고파도 절대가지마라,1,2020.03.23
16108,재건냉면집,배고파도 가지마라.,1,2020.01.26
16108,재건냉면집,익숙해져야하지만 한번익숙해지면 다른 냉면은 먹기싫어지는맛,5,2019.12.28
16108,재건냉면집,어디서부터 손봐야할지 모를 후추맛 냉면..,1,2019.09.08
16108,재건냉면집,별로예요,1,2019.07.15
16108,재건냉면집,평점 1점도 아깝지만 리뷰를 쓰기위해  물냉면 최악이였습니다 기름이 둥둥떠있는거 같았고 비싸고 돼지냄새도 나고 서비스도 불친절합니다    제가 지금 까지 먹은 냉면중 최악입니다 ㅠㅠ 중국집 냉면 시켜먹으세요 ,1,2019.06.23
16108,재건냉면집,새건물 짓기전 맛이 아니네요 사천시 볼일이 있어 찾아 갔는데 실망,1,2019.06.05
16108,재건냉면집,별로예요,1,2019.05.26
16108,재건냉면집,우왕~~~~~   이렇게  맛없는 냉면은 50평생 처음임‥ 특히 물냉면은 맹물에 식초 뿌려먹는 맛 ‥   이렇게  내놓고 돈을받다니  그냥줘도 못먹을 맛이구만‥ 기대하고왓다가 기분잡치고감‥ 짜증‥ ,1,2019.04.06
16108,재건냉면집,성격급하신 사람들 여기오면 혈압오릅니다 주문 늦게오는건 물론이고 물냉면은 절대 시키지 마세요 차라리 딴 냉면집 가서 드세요 8천원이 아깝습니다 육수를 저렇게 못내는 식당은 24년 평생 처음입니다 딱 한마디로 요약하면 성격급하신분이나 맛에 민감하신분들 절대 가지마세요,1,2019.04.06
16108,재건냉면집,공익을 위해 작성하는 댓글입니다. 천장에 거짓말 안하고 검지손가락만한 바퀴벌레 붙어있었어요. 식당에서 바퀴벌레 보는 것도 처음이고 살면서 그렇게 큰 바퀴벌레를 보는 것도 처음이었음. 직원한테 말하니 잡아서 화장실 변기에 처리하는 것도 아니고 휴지에 싸서 대충 툭 버리던데 살다살다 이렇게 비위생적인 곳 처음 보네요. 가격은 비싼데 맛도 없고 비위생적이고 종업...,1,2018.09.28
16108,재건냉면집,궁금하면 가셔서 돈주고 체험해 보세요 계산후 나오셔서 아무말 안하시면 부처입니다,1,2018.09.04
16108,재건냉면집,"돼지고기 육전 두툼하고 고소하네  기대가 컷나보다..... 물냉면......짜다...짜 진주,사천냉면육수가 짜긴하지만 이집은 그냥 짜기만하다 ㅠ",1,2018.07.23
16108,재건냉면집,맛없음 ᆢ직원들불친절 대박,1,2018.07.16
16108,재건냉면집,모든 차가 여기들어가는 거 보고 놀랬고 이 허름한 동네에선 가장 큰 건물일 듯 함에 놀랬고  꺄~ 40분 기다려야된다 해서 놀랬고 주문안받아서... 주문서 갖다줘야함에 놀랬고  냉면이 만원 함에 깜짝 놀랬고 소머리수육도 3만원임에 화들짝 놀랬고  그냥 냉면만시키고 있고 물안주길래.. 물 직접 갖다마심에 놀랬고  기다리는 동안에 맛 기대치가 최고치 솟구침에 ...,1,2018.07.15
16108,재건냉면집,"* 2만5천원짜리 육전은 1만5천원이 적절해보임, 맛은 보통 * 주인, 직원들 불친절 * 비냉은 자극적으로 보이는 비쥬얼과 반대로 밍밍한맛   => 완전 비추, 재방문 의사 제로",1,2018.06.02
16108,재건냉면집,별로예요,1,2018.03.06
16108,재건냉면집,별로예요,1,2017.09.24
16108,재건냉면집,좋아요,4,2016.06.02
16108,재건냉면집,보통이에요,3,2016.03.23
16108,재건냉면집,냉면,5,2016.03.11
16108,재건냉면집,처음 오시는분 꼭 비빔 드세요 물냉면은 비릿한 옛날 육수 맛이남 하지만 물냉면 육수에 맛들어지면 다른 물냉면 못 먹음 ,4,2018.08.29
16108,재건냉면집,비빔은 ****' 물**,4,2018.08.08
16108,재건냉면집,좋아요,4,2017.09.27
16108,재건냉면집,별로예요,1,2017.09.07
16108,재건냉면집,질서도없고~ 순서도 없고~ 외국인 서빙들은 말도 안통하고 30분이나 기다렸는데 우리테이블은 나오지도않고 기분 나빠서 그냥나옴 사장도 서비스정신도 없고  다시는 가고싶지 않아요,1,2017.08.03
16108,재건냉면집,최고예요,5,2017.07.23
16108,재건냉면집,보통이에요,3,2017.05.29
16108,재건냉면집,조금 아쉬워요,2,2017.03.12
16108,재건냉면집,최고예요,5,2017.03.04
16108,재건냉면집,비빔냉면의 최강자.,5,2017.01.29
16108,재건냉면집,사천에서 제일유명한집 맛도좋음,5,2016.12.15
16108,재건냉면집,맛 평가는 한 다섯번은 먹어봐야 할수 있겠음,3,2016.12.11
16108,재건냉면집,별로예요,1,2016.11.27
16108,재건냉면집,이건 아니야ㅜㅜ,1,2016.10.27
16108,재건냉면집,조금 아쉬워요,2,2016.10.22
16108,재건냉면집,똥,1,2016.10.05
16108,재건냉면집,옛 그 집이 아님,1,2016.09.24
